Case ID,Case Type,Parties Involved,Case Title,Filing Date,Case Status,Case Location,Hearing 1 date,Hearing 2 date,Hearing 3 date,Assigned Judge,Case Type Priority,Case Age,Scheduled Hearings,Overall Priority,Predicted Priority
2779,Intellectual Property Violations,Christopher,Intellectual Property Violations Case - Christopher,27.11.22,Pending,Los Angeles,13.11.23,21.05.24,22.05.24,Daniel Taylor,10,369,1.0,380.0,379.9999999999996
1973,Immigration Law Cases,James,Immigration Law Cases Case - James,24.11.22,Pending,Fort Worth,22.09.23,07.03.24,09.05.24,Jessica Livingston,13,366,1.0,380.0,379.9999999999996
2592,Organized Crime,Steve,Organized Crime Case - Steve,01.12.22,Pending,Jacksonville,17.06.24,23.01.25,04.03.25,Bryan Simpson,6,373,1.0,380.0,379.9999999999996
1035,Immigration Law Cases,Kevin,Immigration Law Cases Case - Kevin,26.11.22,Pending,Washington,15.01.23,,,Lisa Jordan,13,368,0.0,381.0,380.9999999999996
1822,Organized Crime,Gabrielle,Organized Crime Case - Gabrielle,03.12.22,Pending,San Diego,31.01.24,,,Mackenzie Gomez,6,375,0.0,381.0,380.9999999999996
827,Civil Rights,Ashley,Civil Rights Case - Ashley,03.12.22,Pending,San Jose,23.09.24,19.11.24,16.01.25,Alice Bradley,5,375,1.0,381.0,380.9999999999996
810,Environmental Law Violations,John,Environmental Law Violations Case - John,27.11.22,Pending,Seattle,06.06.24,25.08.24,06.01.25,Brianna Mclaughlin,11,369,1.0,381.0,380.9999999999996
2901,Terrorism,Jennifer,Terrorism Case - Jennifer,09.12.22,Pending,Dallas,05.09.24,,,Christian Bond,1,381,0.0,382.0,381.9999999999996
560,Environmental Law Violations,Timothy,Environmental Law Violations Case - Timothy,29.11.22,Pending,Phoenix,10.07.24,25.11.24,,Cynthia Harris,11,371,0.5,382.5,382.4999999999996
2679,Drug Trafficking,Rachel,Drug Trafficking Case - Rachel,25.11.22,Pending,Detroit,07.11.24,17.03.25,12.07.25,Jon Stein,15,367,1.0,383.0,382.9999999999996
522,Environmental Law Violations,Jeffrey,Environmental Law Violations Case - Jeffrey,29.11.22,Pending,Los Angeles,20.08.23,18.04.24,04.10.24,Karla Moore,11,371,1.0,383.0,382.9999999999996
30,White-Collar Crime,Alicia,White-Collar Crime Case - Alicia,04.12.22,Pending,Philadelphia,24.10.24,,,Vanessa Pittman,7,376,0.0,383.0,382.9999999999996
1510,Securities Fraud,Diane,Securities Fraud Case - Diane,29.11.22,Pending,Boston,21.08.23,,,Elizabeth Peterson,14,371,0.0,385.0,384.9999999999996
1190,Terrorism,Thomas,Terrorism Case - Thomas,12.12.22,Pending,Denver,03.04.24,20.04.24,28.07.24,Eric Roberts,1,384,1.0,386.0,385.99999999999955
441,Drug Trafficking,Jennifer,Drug Trafficking Case - Jennifer,28.11.22,Pending,Seattle,28.09.23,10.04.24,14.08.24,Melinda Fields,15,370,1.0,386.0,385.9999999999996
2597,Organized Crime,Amanda,Organized Crime Case - Amanda,08.12.22,Pending,Oklahoma City,31.10.23,,,Lauren Collins,6,380,0.0,386.0,385.9999999999996
2577,Environmental Law Violations,Jacob,Environmental Law Violations Case - Jacob,02.12.22,Pending,Oklahoma City,23.12.23,24.08.24,03.11.24,Brad Campbell,11,374,1.0,386.0,385.9999999999996
1362,Public Corruption,Benjamin,Public Corruption Case - Benjamin,09.12.22,Pending,Memphis,12.07.24,21.03.25,22.04.25,Jennifer Smith,4,381,1.0,386.0,385.9999999999996
714,Securities Fraud,Teresa,Securities Fraud Case - Teresa,29.11.22,Pending,Nashville,07.01.24,22.11.24,15.03.25,Peter Smith,14,371,1.0,386.0,385.9999999999996
2507,Public Corruption,Robert,Public Corruption Case - Robert,11.12.22,Pending,Austin,24.03.24,,,Denise Williams,4,383,0.0,387.0,386.9999999999996
245,Major Thefts,Marvin,Major Thefts Case - Marvin,06.12.22,Pending,San Antonio,12.06.23,,,Carrie Miller,9,378,0.0,387.0,386.9999999999996
2645,Public Corruption,Nicholas,Public Corruption Case - Nicholas,11.12.22,Pending,Baltimore,23.06.24,19.04.25,,Jennifer Alexander,4,383,0.5,387.5,387.4999999999996
2301,Immigration Law Cases,Jeremy,Immigration Law Cases Case - Jeremy,02.12.22,Pending,Las Vegas,25.10.23,27.08.24,,Scott Ali,13,374,0.5,387.5,387.4999999999996
2890,Immigration Law Cases,Courtney,Immigration Law Cases Case - Courtney,02.12.22,Pending,Denver,22.07.24,11.10.24,05.12.24,Katherine Hancock,13,374,1.0,388.0,387.9999999999996
1301,Employment Law Disputes,Cole,Employment Law Disputes Case - Cole,03.12.22,Pending,San Diego,29.04.23,13.11.23,18.01.24,Carl Martinez,12,375,1.0,388.0,387.9999999999996
1835,Organized Crime,Albert,Organized Crime Case - Albert,09.12.22,Pending,Chicago,14.04.23,06.08.23,21.01.24,Mr. Alexander Horton,6,381,1.0,388.0,387.9999999999996
2256,Cyber Crime,Christopher,Cyber Crime Case - Christopher,14.12.22,Pending,San Diego,12.10.24,,,John Maxwell,3,386,0.0,389.0,388.99999999999955
2836,Violent Crimes,Amber,Violent Crimes Case - Amber,08.12.22,Pending,Jacksonville,16.10.24,01.06.25,03.06.25,Stephanie Waters,8,380,1.0,389.0,388.9999999999996
2974,Employment Law Disputes,Sharon,Employment Law Disputes Case - Sharon,04.12.22,Pending,Charlotte,08.09.23,01.03.24,12.07.24,Kerry Jordan,12,376,1.0,389.0,388.9999999999996
1328,Securities Fraud,Andrea,Securities Fraud Case - Andrea,02.12.22,Pending,Louisville,21.09.24,28.02.25,11.04.25,John Maxwell,14,374,1.0,389.0,388.9999999999996
792,Immigration Law Cases,Toni,Immigration Law Cases Case - Toni,03.12.22,Pending,Phoenix,19.12.23,08.02.24,16.07.24,Michelle Reynolds,13,375,1.0,389.0,388.9999999999996
2969,Major Thefts,Jeffrey,Major Thefts Case - Jeffrey,08.12.22,Pending,Austin,23.03.24,26.03.24,,Kevin Williamson,9,380,0.5,389.5,389.4999999999996
1198,Civil Rights,Charlene,Civil Rights Case - Charlene,12.12.22,Pending,Columbus,01.01.24,13.05.24,21.05.24,Mark Miller,5,384,1.0,390.0,389.99999999999955
2502,Employment Law Disputes,Sue,Employment Law Disputes Case - Sue,05.12.22,Pending,San Diego,24.02.23,05.02.24,06.04.24,Jennifer Rodriguez,12,377,1.0,390.0,389.9999999999996
2552,Immigration Law Cases,Heather,Immigration Law Cases Case - Heather,04.12.22,Pending,Memphis,17.04.23,10.08.23,17.12.23,Laura Stephens,13,376,1.0,390.0,389.9999999999996
1188,White-Collar Crime,Julia,White-Collar Crime Case - Julia,11.12.22,Pending,Columbus,04.10.24,,,Ashley Le,7,383,0.0,390.0,389.9999999999996
2385,Immigration Law Cases,Jacob,Immigration Law Cases Case - Jacob,04.12.22,Pending,Chicago,24.04.23,20.05.23,21.09.23,Samantha Kelly,13,376,1.0,390.0,389.9999999999996
94,White-Collar Crime,Angela,White-Collar Crime Case - Angela,11.12.22,Pending,Columbus,27.01.24,09.12.24,,Alexander Allen,7,383,0.5,390.5,390.4999999999996
1908,Terrorism,Brianna,Terrorism Case - Brianna,17.12.22,Pending,Baltimore,27.03.23,20.12.23,07.01.24,Timothy Singh MD,1,389,1.0,391.0,390.99999999999955
2929,Civil Rights,Leonard,Civil Rights Case - Leonard,13.12.22,Pending,Louisville,20.04.24,09.08.24,28.09.24,Matthew Hall,5,385,1.0,391.0,390.99999999999955
908,Civil Rights,Alexis,Civil Rights Case - Alexis,14.12.22,Pending,Fort Worth,02.10.24,13.12.24,17.12.24,Heather Howell,5,386,1.0,392.0,391.99999999999955
1792,White-Collar Crime,Jeffery,White-Collar Crime Case - Jeffery,12.12.22,Pending,Los Angeles,29.01.24,16.09.24,21.01.25,Jennifer Smith,7,384,1.0,392.0,391.99999999999955
1964,Intellectual Property Violations,Andrea,Intellectual Property Violations Case - Andrea,09.12.22,Pending,Charlotte,28.09.24,11.08.25,13.08.25,Lisa Parker,10,381,1.0,392.0,391.9999999999996
1166,Terrorism,Michelle,Terrorism Case - Michelle,19.12.22,Pending,Washington,21.01.23,29.01.23,31.03.23,Troy Farley,1,391,1.0,393.0,392.99999999999955
897,Cyber Crime,Jody,Cyber Crime Case - Jody,18.12.22,Pending,Denver,13.04.23,,,Lisa Patterson,3,390,0.0,393.0,392.99999999999955
65,Counterintelligence,Janice,Counterintelligence Case - Janice,18.12.22,Pending,Columbus,06.01.23,14.04.23,03.10.23,Rebecca Phillips,2,390,1.0,393.0,392.99999999999955
1206,White-Collar Crime,Toni,White-Collar Crime Case - Toni,14.12.22,Pending,San Antonio,28.11.23,,,George Burke,7,386,0.0,393.0,392.99999999999955
2493,Drug Trafficking,Rebecca,Drug Trafficking Case - Rebecca,06.12.22,Pending,Indianapolis,01.03.23,,,Bailey Foster,15,378,0.0,393.0,392.9999999999996
898,Employment Law Disputes,Christina,Employment Law Disputes Case - Christina,09.12.22,Pending,Phoenix,19.11.24,,,Shaun Willis,12,381,0.0,393.0,392.9999999999996
1518,White-Collar Crime,Mark,White-Collar Crime Case - Mark,14.12.22,Pending,Dallas,23.12.22,29.06.23,,Miss Holly Richardson DDS,7,386,0.5,393.5,393.49999999999955
1239,Cyber Crime,Wendy,Cyber Crime Case - Wendy,18.12.22,Pending,Dallas,10.10.24,03.08.25,05.12.25,Zachary Hendrix,3,390,1.0,394.0,393.99999999999955
446,Cyber Crime,Andrew,Cyber Crime Case - Andrew,19.12.22,Pending,Louisville,09.10.23,,,Jamie Miller,3,391,0.0,394.0,393.99999999999955
2545,Terrorism,Pamela,Terrorism Case - Pamela,21.12.22,Pending,Baltimore,11.07.23,07.06.24,,Carl Martinez,1,393,0.5,394.5,394.49999999999955
1,Securities Fraud,Colin,Securities Fraud Case - Colin,08.12.22,Pending,Charlotte,13.04.23,26.12.23,,Darlene Guerrero,14,380,0.5,394.5,394.4999999999996
638,Organized Crime,Kimberly,Organized Crime Case - Kimberly,17.12.22,Pending,Oklahoma City,18.01.24,,,Benjamin Cunningham,6,389,0.0,395.0,394.99999999999955
288,Immigration Law Cases,Jonathan,Immigration Law Cases Case - Jonathan,10.12.22,Pending,San Jose,15.06.23,,,Justin Rogers,13,382,0.0,395.0,394.9999999999996
513,Cyber Crime,Barbara,Cyber Crime Case - Barbara,21.12.22,Pending,San Antonio,14.12.23,,,Kevin Skinner,3,393,0.0,396.0,395.99999999999955
1144,Cyber Crime,Erik,Cyber Crime Case - Erik,20.12.22,Pending,Milwaukee,05.06.24,19.01.25,17.06.25,Jill Johnson,3,392,1.0,396.0,395.99999999999955
1211,Counterintelligence,Samuel,Counterintelligence Case - Samuel,21.12.22,Pending,Memphis,23.06.23,25.06.23,03.10.23,Craig Hall,2,393,1.0,396.0,395.99999999999955
690,Drug Trafficking,Courtney,Drug Trafficking Case - Courtney,09.12.22,Pending,Detroit,29.09.24,01.04.25,,Natasha Wyatt,15,381,0.5,396.5,396.4999999999996
1165,Employment Law Disputes,Kathryn,Employment Law Disputes Case - Kathryn,13.12.22,Pending,Portland,07.10.24,,,Dr. Denise Flores,12,385,0.0,397.0,396.99999999999955
1325,Employment Law Disputes,Michele,Employment Law Disputes Case - Michele,13.12.22,Pending,Denver,22.07.23,28.01.24,,Mr. Alexander Horton,12,385,0.5,397.5,397.49999999999955
2795,White-Collar Crime,Sarah,White-Collar Crime Case - Sarah,19.12.22,Pending,Charlotte,27.10.24,,,Martin Hale,7,391,0.0,398.0,397.99999999999955
2505,Violent Crimes,Ernest,Violent Crimes Case - Ernest,18.12.22,Pending,San Antonio,18.08.24,,,Matthew Hall,8,390,0.0,398.0,397.99999999999955
2792,Civil Rights,Rose,Civil Rights Case - Rose,20.12.22,Pending,Austin,12.04.23,28.01.24,05.03.24,Alexandra Rodriguez,5,392,1.0,398.0,397.99999999999955
588,Organized Crime,Christopher,Organized Crime Case - Christopher,19.12.22,Pending,Columbus,05.04.23,09.11.23,05.02.24,Timothy Robinson,6,391,1.0,398.0,397.99999999999955
1683,Civil Rights,Lindsay,Civil Rights Case - Lindsay,22.12.22,Pending,Houston,09.01.23,,,Heather Lamb,5,394,0.0,399.0,398.99999999999955
2833,Civil Rights,Kristen,Civil Rights Case - Kristen,21.12.22,Pending,Philadelphia,21.01.23,15.03.23,25.07.23,Mary Rowland,5,393,1.0,399.0,398.99999999999955
351,Cyber Crime,William,Cyber Crime Case - William,24.12.22,Pending,Memphis,14.08.24,,,Lynn Snyder,3,396,0.0,399.0,398.99999999999955
2063,Cyber Crime,Justin,Cyber Crime Case - Justin,23.12.22,Pending,San Diego,07.01.23,06.03.23,13.06.23,Stephen Elliott,3,395,1.0,399.0,398.99999999999955
1102,Counterintelligence,Brenda,Counterintelligence Case - Brenda,25.12.22,Pending,San Diego,26.05.23,11.12.23,23.12.23,Marcus Brown,2,397,1.0,400.0,399.99999999999955
2924,Violent Crimes,Michael,Violent Crimes Case - Michael,19.12.22,Pending,Washington,05.10.23,23.08.24,11.12.24,Mary Cannon,8,391,1.0,400.0,399.99999999999955
1697,White-Collar Crime,Bryan,White-Collar Crime Case - Bryan,20.12.22,Pending,Detroit,29.12.22,21.06.23,27.10.23,Benjamin Hughes,7,392,1.0,400.0,399.99999999999955
948,Major Thefts,Jacob,Major Thefts Case - Jacob,19.12.22,Pending,Oklahoma City,01.07.23,,,Jeremy Burnett,9,391,0.0,400.0,399.99999999999955
161,Major Thefts,Ann,Major Thefts Case - Ann,19.12.22,Pending,Houston,06.10.24,,,Lisa Barry,9,391,0.0,400.0,399.99999999999955
2345,White-Collar Crime,Joseph,White-Collar Crime Case - Joseph,21.12.22,Pending,San Francisco,03.05.23,20.01.24,,Katherine Hancock,7,393,0.5,400.5,400.49999999999955
767,Drug Trafficking,Mark,Drug Trafficking Case - Mark,15.12.22,Pending,Nashville,26.06.24,,,Christina Cochran,15,387,0.0,402.0,401.99999999999955
1556,Organized Crime,Joshua,Organized Crime Case - Joshua,23.12.22,Pending,Portland,23.06.24,21.02.25,13.08.25,Victoria Wilson,6,395,1.0,402.0,401.99999999999955
2799,Violent Crimes,Alison,Violent Crimes Case - Alison,22.12.22,Pending,New York,21.06.24,10.09.24,,David Ford,8,394,0.5,402.5,402.49999999999955
643,Environmental Law Violations,Dillon,Environmental Law Violations Case - Dillon,19.12.22,Pending,New York,03.06.23,17.11.23,15.02.24,Rebecca Conley,11,391,1.0,403.0,402.99999999999955
1029,Violent Crimes,Shawn,Violent Crimes Case - Shawn,22.12.22,Pending,Charlotte,11.11.24,09.11.25,26.01.26,Kerry Jordan,8,394,1.0,403.0,402.99999999999955
1308,White-Collar Crime,Johnathan,White-Collar Crime Case - Johnathan,23.12.22,Pending,Memphis,13.07.23,20.03.24,13.05.24,Paula Powers,7,395,1.0,403.0,402.99999999999955
645,Violent Crimes,Casey,Violent Crimes Case - Casey,23.12.22,Pending,Detroit,19.12.23,18.11.24,27.01.25,Samantha Sanders,8,395,1.0,404.0,403.99999999999955
527,Violent Crimes,Brittany,Violent Crimes Case - Brittany,23.12.22,Pending,San Antonio,19.06.23,05.08.23,27.01.24,Kelsey Richardson,8,395,1.0,404.0,403.99999999999955
2471,Drug Trafficking,Roger,Drug Trafficking Case - Roger,16.12.22,Pending,Boston,19.08.23,02.10.23,06.10.23,Melanie Boyer,15,388,1.0,404.0,403.99999999999955
39,Counterintelligence,David,Counterintelligence Case - David,30.12.22,Pending,Seattle,17.08.24,11.09.24,09.10.24,Frank Huerta,2,402,1.0,405.0,404.99999999999955
40,Employment Law Disputes,Dale,Employment Law Disputes Case - Dale,20.12.22,Pending,Denver,17.02.23,02.12.23,13.02.24,Victoria Wilson,12,392,1.0,405.0,404.99999999999955
1771,Public Corruption,Mary,Public Corruption Case - Mary,29.12.22,Pending,Baltimore,01.01.23,17.12.23,,Erica Martin,4,401,0.5,405.5,405.49999999999955
2886,Major Thefts,Gina,Major Thefts Case - Gina,24.12.22,Pending,Denver,04.04.24,14.04.24,,Philip Carpenter,9,396,0.5,405.5,405.49999999999955
2916,Public Corruption,Robert,Public Corruption Case - Robert,29.12.22,Pending,Chicago,22.05.24,31.07.24,16.09.24,Terrence Rodriguez,4,401,1.0,406.0,405.99999999999955
1091,Civil Rights,Steven,Civil Rights Case - Steven,29.12.22,Pending,Houston,09.05.23,,,Ann Allen,5,401,0.0,406.0,405.99999999999955
2608,Public Corruption,Carl,Public Corruption Case - Carl,01.01.23,Pending,Los Angeles,05.03.24,,,Carl Martinez,4,404,0.0,408.0,407.99999999999955
2554,Civil Rights,Brandon,Civil Rights Case - Brandon,30.12.22,Pending,Milwaukee,29.11.23,22.09.24,23.11.24,Karla Moore,5,402,1.0,408.0,407.99999999999955
19,Organized Crime,Emily,Organized Crime Case - Emily,29.12.22,Pending,Washington,27.07.23,02.04.24,24.05.24,Denise Williams,6,401,1.0,408.0,407.99999999999955
1763,Immigration Law Cases,Jessica,Immigration Law Cases Case - Jessica,22.12.22,Pending,Washington,15.11.24,09.05.25,24.08.25,Timothy Singh MD,13,394,1.0,408.0,407.99999999999955
1998,Major Thefts,Jonathan,Major Thefts Case - Jonathan,27.12.22,Pending,Houston,20.02.24,11.05.24,03.08.24,Natasha Wyatt,9,399,1.0,409.0,408.99999999999955
541,Terrorism,Mark,Terrorism Case - Mark,05.01.23,Pending,Oklahoma City,04.04.24,,,Daniel Johnson,1,408,0.0,409.0,408.99999999999955
1433,Intellectual Property Violations,Michael,Intellectual Property Violations Case - Michael,26.12.22,Pending,San Francisco,02.03.24,22.10.24,23.10.24,Kevin Phelps,10,398,1.0,409.0,408.99999999999955
1546,Counterintelligence,Jessica,Counterintelligence Case - Jessica,03.01.23,Pending,Washington,29.04.23,16.01.24,12.04.24,Rebecca Conley,2,406,1.0,409.0,408.99999999999955
2736,Employment Law Disputes,Michael,Employment Law Disputes Case - Michael,25.12.22,Pending,New York,19.03.23,,,Jennifer Rodriguez,12,397,0.0,409.0,408.99999999999955
2582,Counterintelligence,Gregory,Counterintelligence Case - Gregory,04.01.23,Pending,New York,24.10.23,10.12.23,,Adriana Norton,2,407,0.5,409.5,409.49999999999955
1902,Major Thefts,Alicia,Major Thefts Case - Alicia,29.12.22,Pending,Boston,28.10.23,,,Jennifer Rodriguez,9,401,0.0,410.0,409.99999999999955
506,Counterintelligence,Jennifer,Counterintelligence Case - Jennifer,04.01.23,Pending,Memphis,15.03.23,29.05.23,08.07.23,Christian Bond,2,407,1.0,410.0,409.99999999999955
491,Counterintelligence,James,Counterintelligence Case - James,04.01.23,Pending,Philadelphia,28.11.23,22.05.24,09.10.24,Emily Castro,2,407,1.0,410.0,409.99999999999955
1712,Environmental Law Violations,Carla,Environmental Law Violations Case - Carla,27.12.22,Pending,Boston,22.04.23,05.06.23,,Alexander Allen,11,399,0.5,410.5,410.49999999999955
1264,Drug Trafficking,Michelle,Drug Trafficking Case - Michelle,24.12.22,Pending,Indianapolis,29.09.24,,,Lynn Snyder,15,396,0.0,411.0,410.99999999999955
1119,Counterintelligence,Raymond,Counterintelligence Case - Raymond,05.01.23,Pending,Fort Worth,30.09.24,16.12.24,01.04.25,Amanda Oconnor,2,408,1.0,411.0,410.99999999999955
780,Major Thefts,Evan,Major Thefts Case - Evan,29.12.22,Pending,Houston,07.03.23,11.01.24,03.04.24,David Weaver,9,401,1.0,411.0,410.99999999999955
495,Terrorism,Mark,Terrorism Case - Mark,07.01.23,Pending,Nashville,14.06.23,22.09.23,,Lisa Jordan,1,410,0.5,411.5,411.49999999999955
1511,Immigration Law Cases,Deborah,Immigration Law Cases Case - Deborah,26.12.22,Pending,Denver,22.06.24,09.09.24,18.11.24,Scott Jackson,13,398,1.0,412.0,411.99999999999955
2253,Counterintelligence,Patrick,Counterintelligence Case - Patrick,06.01.23,Pending,Jacksonville,31.07.24,08.05.25,30.06.25,David Ford,2,409,1.0,412.0,411.99999999999955
2894,Counterintelligence,Calvin,Counterintelligence Case - Calvin,06.01.23,Pending,Houston,03.09.23,13.04.24,16.08.24,Lisa Patterson,2,409,1.0,412.0,411.99999999999955
1355,White-Collar Crime,Renee,White-Collar Crime Case - Renee,02.01.23,Pending,Houston,27.08.24,,,William Lopez,7,405,0.0,412.0,411.99999999999955
1357,Organized Crime,Frank,Organized Crime Case - Frank,03.01.23,Pending,San Antonio,13.04.23,17.04.23,,Mary Brown,6,406,0.5,412.5,412.49999999999955
2867,Major Thefts,Daniel,Major Thefts Case - Daniel,31.12.22,Pending,Philadelphia,08.02.23,19.02.23,,Elizabeth Carson,9,403,0.5,412.5,412.49999999999955
210,Counterintelligence,Elizabeth,Counterintelligence Case - Elizabeth,07.01.23,Pending,Chicago,16.05.23,17.02.24,06.07.24,Courtney Williams,2,410,1.0,413.0,412.99999999999955
2476,Environmental Law Violations,Susan,Environmental Law Violations Case - Susan,29.12.22,Pending,Los Angeles,03.08.23,28.06.24,04.10.24,Tammie Ortega,11,401,1.0,413.0,412.99999999999955
824,Organized Crime,Crystal,Organized Crime Case - Crystal,03.01.23,Pending,Chicago,09.08.23,16.11.23,28.02.24,Ellen Brown,6,406,1.0,413.0,412.99999999999955
1813,Employment Law Disputes,James,Employment Law Disputes Case - James,28.12.22,Pending,Baltimore,14.10.23,14.12.23,10.01.24,Samantha Kelly,12,400,1.0,413.0,412.99999999999955
841,Intellectual Property Violations,Bernard,Intellectual Property Violations Case - Bernard,31.12.22,Pending,Phoenix,18.10.24,12.12.24,,Mr. Stephen Price,10,403,0.5,413.5,413.49999999999955
2095,Civil Rights,William,Civil Rights Case - William,06.01.23,Pending,Memphis,11.05.23,,,Erica Martin,5,409,0.0,414.0,413.99999999999955
2981,Securities Fraud,Shannon,Securities Fraud Case - Shannon,28.12.22,Pending,New York,09.11.24,,,Hannah Bishop,14,400,0.0,414.0,413.99999999999955
1639,White-Collar Crime,Rachel,White-Collar Crime Case - Rachel,03.01.23,Pending,Fort Worth,10.02.23,01.02.24,07.06.24,Ellen Brown,7,406,1.0,414.0,413.99999999999955
991,Public Corruption,Kimberly,Public Corruption Case - Kimberly,07.01.23,Pending,Louisville,08.10.23,20.07.24,,Craig Hall,4,410,0.5,414.5,414.49999999999955
1927,Environmental Law Violations,James,Environmental Law Violations Case - James,01.01.23,Pending,Louisville,15.03.23,,,John Gallagher,11,404,0.0,415.0,414.99999999999955
1195,Employment Law Disputes,David,Employment Law Disputes Case - David,30.12.22,Pending,Portland,01.04.24,02.08.24,25.10.24,Michael Brooks,12,402,1.0,415.0,414.99999999999955
