Case ID,Case Type,Parties Involved,Case Title,Filing Date,Case Status,Case Location,Hearing 1 date,Hearing 2 date,Hearing 3 date,Assigned Judge,Case Type Priority,Case Age,Scheduled Hearings,Overall Priority
69,Major Thefts,Jennifer,Major Thefts Case - Jennifer,2023-08-27,Closed,Houston,2024-09-22,2025-02-04,2025-02-04,Jean Hernandez,9,0.12054794520547946,1.0,10.12054794520548
502,Major Thefts,Regina,Major Thefts Case - Regina,2022-08-25,Closed,Denver,2023-03-19,2023-07-12,,Megan Vasquez,9,0.6232876712328768,0.5,10.123287671232877
1237,Major Thefts,Sierra,Major Thefts Case - Sierra,2023-08-23,Closed,San Diego,2024-02-13,2024-06-25,2024-12-19,Jerry Neal,9,0.12602739726027398,1.0,10.126027397260273
1621,Major Thefts,John,Major Thefts Case - John,2023-08-17,Closed,Chicago,2024-05-02,2025-04-11,2025-04-12,Edward Hunter,9,0.13424657534246576,1.0,10.134246575342466
1575,Intellectual Property Violations,William,Intellectual Property Violations Case - William,2023-08-16,Closed,New York,2023-10-12,,,Alexander Hayden,10,0.13561643835616438,0.0,10.135616438356164
784,Intellectual Property Violations,Caitlin,Intellectual Property Violations Case - Caitlin,2023-08-14,Closed,Houston,2023-12-02,,,Todd Cole,10,0.13835616438356163,0.0,10.138356164383561
1301,Major Thefts,Crystal,Major Thefts Case - Crystal,2022-08-08,Closed,Denver,2023-08-10,2023-10-01,,Sheila Mora,9,0.6465753424657534,0.5,10.146575342465754
1807,Major Thefts,Alexander,Major Thefts Case - Alexander,2023-08-06,Closed,Memphis,2024-03-20,2024-06-30,2024-07-30,Jennifer Lynn,9,0.14931506849315068,1.0,10.14931506849315
439,Intellectual Property Violations,Stephanie,Intellectual Property Violations Case - Stephanie,2023-08-04,Closed,New York,2024-09-30,,,James Poole,10,0.15205479452054796,0.0,10.152054794520549
1299,Major Thefts,Amanda,Major Thefts Case - Amanda,2022-08-02,Closed,Indianapolis,2023-09-07,2023-10-12,,Diana Mullen,9,0.6547945205479452,0.5,10.154794520547945
1371,Major Thefts,Jill,Major Thefts Case - Jill,2023-08-02,Closed,Philadelphia,2024-08-22,2024-09-28,2024-12-17,Christina Rhodes,9,0.1547945205479452,1.0,10.154794520547945
801,Major Thefts,Crystal,Major Thefts Case - Crystal,2023-08-02,Closed,Phoenix,2024-06-30,2024-07-17,2024-10-05,Pamela Curry,9,0.1547945205479452,1.0,10.154794520547945
986,Major Thefts,Paul,Major Thefts Case - Paul,2023-08-02,Closed,Milwaukee,2023-10-11,2023-10-26,2024-03-03,Deborah Anderson,9,0.1547945205479452,1.0,10.154794520547945
871,Major Thefts,George,Major Thefts Case - George,2022-07-29,Closed,Washington,2024-03-26,2024-05-10,,Patrick Martinez,9,0.6602739726027397,0.5,10.16027397260274
1900,Major Thefts,Thomas,Major Thefts Case - Thomas,2022-07-29,Closed,Philadelphia,2023-07-20,2024-02-18,,John Smith,9,0.6602739726027397,0.5,10.16027397260274
1021,Major Thefts,Sabrina,Major Thefts Case - Sabrina,2022-07-28,Closed,Chicago,2023-10-04,2024-09-27,,Debra White,9,0.6616438356164384,0.5,10.161643835616438
42,Major Thefts,Joann,Major Thefts Case - Joann,2023-07-23,Closed,Denver,2024-07-14,2025-02-04,2025-07-30,Todd Adams,9,0.1684931506849315,1.0,10.168493150684931
405,Major Thefts,Robert,Major Thefts Case - Robert,2022-07-22,Closed,Portland,2024-11-05,2024-12-31,,Mackenzie West,9,0.6698630136986301,0.5,10.169863013698631
62,Major Thefts,Gerald,Major Thefts Case - Gerald,2022-07-10,Closed,Milwaukee,2024-10-26,2025-03-17,,David Jenkins,9,0.6863013698630137,0.5,10.186301369863013
1542,Major Thefts,Gary,Major Thefts Case - Gary,2022-07-09,Closed,San Antonio,2024-06-30,2024-11-04,,Stephen Hicks,9,0.6876712328767123,0.5,10.187671232876712
928,Major Thefts,Casey,Major Thefts Case - Casey,2023-07-05,Closed,Louisville,2023-09-20,2024-05-14,2024-06-20,Dalton Gillespie,9,0.19315068493150686,1.0,10.193150684931506
1886,Major Thefts,Brian,Major Thefts Case - Brian,2022-07-03,Closed,Detroit,2023-04-14,2023-08-14,,John Simon,9,0.6958904109589041,0.5,10.195890410958905
1994,Major Thefts,Austin,Major Thefts Case - Austin,2022-06-29,Closed,Houston,2023-09-30,2024-06-24,,Desiree Neal,9,0.7013698630136986,0.5,10.2013698630137
93,Major Thefts,James,Major Thefts Case - James,2023-06-26,Closed,Fort Worth,2024-07-11,2024-10-31,2024-11-09,Mr. Jason Gross,9,0.2054794520547945,1.0,10.205479452054794
1755,Major Thefts,Lauren,Major Thefts Case - Lauren,2023-06-24,Closed,Nashville,2024-07-27,2025-03-07,2025-06-30,Brianna Barr,9,0.20821917808219179,1.0,10.208219178082192
1529,Intellectual Property Violations,Dawn,Intellectual Property Violations Case - Dawn,2023-06-22,Closed,Houston,2024-01-19,,,Deborah Rubio,10,0.21095890410958903,0.0,10.210958904109589
1401,Major Thefts,Veronica,Major Thefts Case - Veronica,2023-06-21,Closed,Houston,2023-12-08,2024-10-27,2025-02-27,Matthew Marks,9,0.21232876712328766,1.0,10.212328767123287
553,Major Thefts,Lisa,Major Thefts Case - Lisa,2022-06-04,Closed,Nashville,2024-11-20,2025-11-12,,Tracy Mason,9,0.7356164383561644,0.5,10.235616438356164
1932,Major Thefts,Alejandra,Major Thefts Case - Alejandra,2022-05-31,Closed,Jacksonville,2022-12-03,2023-01-02,,Laura Ortiz,9,0.7410958904109589,0.5,10.241095890410959
241,Intellectual Property Violations,Catherine,Intellectual Property Violations Case - Catherine,2023-05-28,Closed,Seattle,2023-12-31,,,Michael Nguyen,10,0.2452054794520548,0.0,10.245205479452055
111,Major Thefts,Shelby,Major Thefts Case - Shelby,2023-05-26,Closed,Seattle,2023-10-30,2024-04-13,2024-08-13,Susan Rose,9,0.24794520547945206,1.0,10.247945205479452
736,Intellectual Property Violations,Jacob,Intellectual Property Violations Case - Jacob,2023-05-21,Closed,Detroit,2023-10-16,,,Lindsay Perez,10,0.2547945205479452,0.0,10.254794520547945
719,Intellectual Property Violations,Sheila,Intellectual Property Violations Case - Sheila,2023-05-18,Closed,San Diego,2024-03-06,,,Angel Buchanan,10,0.2589041095890411,0.0,10.258904109589041
811,Major Thefts,Paula,Major Thefts Case - Paula,2023-05-17,Closed,Dallas,2024-04-11,2024-08-26,2025-01-31,Michael Leonard,9,0.2602739726027397,1.0,10.26027397260274
1265,Major Thefts,Cody,Major Thefts Case - Cody,2023-05-15,Closed,Las Vegas,2024-09-17,2024-12-29,2025-04-17,James Bailey,9,0.26301369863013696,1.0,10.263013698630138
200,Intellectual Property Violations,Robert,Intellectual Property Violations Case - Robert,2023-05-11,Closed,Phoenix,2023-08-23,,,Craig Edwards,10,0.2684931506849315,0.0,10.268493150684932
1230,Intellectual Property Violations,Jacob,Intellectual Property Violations Case - Jacob,2023-05-11,Closed,Fort Worth,2023-06-27,,,Julie Rodriguez,10,0.2684931506849315,0.0,10.268493150684932
611,Major Thefts,Patrick,Major Thefts Case - Patrick,2023-05-10,Closed,Washington,2023-11-20,2024-05-06,2024-08-18,Melissa Middleton,9,0.26986301369863014,1.0,10.26986301369863
406,Major Thefts,Virginia,Major Thefts Case - Virginia,2023-05-05,Closed,Seattle,2024-01-20,2024-12-09,2025-04-13,Amy Schmidt,9,0.27671232876712326,1.0,10.276712328767124
1361,Major Thefts,Kristen,Major Thefts Case - Kristen,2023-04-30,Closed,Jacksonville,2023-05-31,2024-05-16,2024-06-22,Kelsey Frey,9,0.28356164383561644,1.0,10.283561643835617
916,Major Thefts,Steven,Major Thefts Case - Steven,2022-04-26,Closed,Portland,2024-10-19,2025-03-18,,Joel Robertson Jr.,9,0.7890410958904109,0.5,10.289041095890411
303,Major Thefts,Susan,Major Thefts Case - Susan,2023-04-24,Closed,Boston,2023-06-21,2024-03-17,2024-07-01,Andrew Murray,9,0.29178082191780824,1.0,10.291780821917808
1664,Major Thefts,Robert,Major Thefts Case - Robert,2022-04-23,Closed,Chicago,2022-08-26,2022-09-01,,Jack Moore,9,0.7931506849315069,0.5,10.293150684931508
1215,Major Thefts,Erin,Major Thefts Case - Erin,2023-04-21,Closed,San Francisco,2023-10-02,2024-08-13,2024-10-15,Lynn Walls,9,0.2958904109589041,1.0,10.295890410958904
1120,Major Thefts,Jordan,Major Thefts Case - Jordan,2023-04-18,Closed,San Francisco,2024-09-14,2025-01-06,2025-05-21,Stephanie Newman,9,0.3,1.0,10.3
593,Major Thefts,Megan,Major Thefts Case - Megan,2023-04-18,Closed,Milwaukee,2024-02-16,2024-10-24,2025-03-05,Joyce Gill,9,0.3,1.0,10.3
971,Major Thefts,Ashley,Major Thefts Case - Ashley,2023-04-06,Closed,Phoenix,2023-09-23,2024-02-21,2024-06-17,Mr. Jason Gross,9,0.31643835616438354,1.0,10.316438356164383
1151,Major Thefts,Stephen,Major Thefts Case - Stephen,2023-04-05,Closed,Austin,2023-05-12,2024-03-28,2024-06-27,Ricky Keller,9,0.3178082191780822,1.0,10.317808219178083
1323,Major Thefts,Kimberly,Major Thefts Case - Kimberly,2023-04-03,Closed,San Diego,2024-07-31,2025-01-26,2025-04-26,Susan Rose,9,0.32054794520547947,1.0,10.32054794520548
1960,Intellectual Property Violations,Steven,Intellectual Property Violations Case - Steven,2023-04-01,Closed,Denver,2023-09-13,,,Dana West,10,0.3232876712328767,0.0,10.323287671232876
1329,Major Thefts,John,Major Thefts Case - John,2022-03-31,Closed,Memphis,2023-06-10,2023-10-09,,Mr. Jeremy Mack,9,0.8246575342465754,0.5,10.324657534246576
1565,Intellectual Property Violations,Michael,Intellectual Property Violations Case - Michael,2023-03-20,Closed,San Diego,2023-06-27,,,Courtney Kidd,10,0.33972602739726027,0.0,10.33972602739726
1709,Intellectual Property Violations,Miranda,Intellectual Property Violations Case - Miranda,2023-03-15,Closed,Chicago,2023-06-01,,,Nancy Castro,10,0.34657534246575344,0.0,10.346575342465753
875,Major Thefts,Lisa,Major Thefts Case - Lisa,2023-03-04,Closed,San Diego,2023-09-25,2024-04-08,2024-06-11,Steven Hernandez,9,0.36164383561643837,1.0,10.361643835616439
1746,Major Thefts,Alyssa,Major Thefts Case - Alyssa,2022-03-04,Closed,Indianapolis,2022-05-02,2023-01-24,,Jill English,9,0.8616438356164383,0.5,10.361643835616439
1532,Intellectual Property Violations,Joann,Intellectual Property Violations Case - Joann,2023-03-04,Closed,Los Angeles,2024-07-04,,,Manuel Carr,10,0.36164383561643837,0.0,10.361643835616439
1530,Major Thefts,Gerald,Major Thefts Case - Gerald,2023-03-02,Closed,Houston,2023-09-19,2024-05-07,2024-09-05,Mackenzie West,9,0.3643835616438356,1.0,10.364383561643836
1209,Major Thefts,William,Major Thefts Case - William,2022-02-25,Closed,San Antonio,2024-10-06,2025-02-12,,Daniel Vega,9,0.8712328767123287,0.5,10.371232876712329
881,Major Thefts,Joan,Major Thefts Case - Joan,2023-02-23,Closed,Indianapolis,2024-04-02,2024-10-16,2025-01-09,Donald Oliver,9,0.37397260273972605,1.0,10.373972602739727
1917,Major Thefts,Gregory,Major Thefts Case - Gregory,2023-02-19,Closed,Boston,2023-06-10,2023-09-01,2023-11-19,Timothy Schwartz,9,0.37945205479452054,1.0,10.37945205479452
194,Intellectual Property Violations,Joseph,Intellectual Property Violations Case - Joseph,2023-02-17,Closed,Columbus,2023-03-07,,,Nancy Hill,10,0.3821917808219178,0.0,10.382191780821918
1949,Major Thefts,Nicole,Major Thefts Case - Nicole,2023-02-11,Closed,Houston,2023-11-07,2024-10-20,2025-03-23,Richard Jackson,9,0.3904109589041096,1.0,10.39041095890411
920,Major Thefts,Mike,Major Thefts Case - Mike,2022-02-09,Closed,Denver,2024-07-26,2025-05-11,,Kimberly Wright,9,0.8931506849315068,0.5,10.393150684931507
1000,Major Thefts,Christopher,Major Thefts Case - Christopher,2023-01-22,Closed,Nashville,2024-05-17,2024-12-14,2025-01-20,Jill English,9,0.4178082191780822,1.0,10.417808219178083
786,Major Thefts,Jacqueline,Major Thefts Case - Jacqueline,2022-01-20,Closed,Nashville,2023-05-16,2023-11-20,,Kristin Reese,9,0.9205479452054794,0.5,10.42054794520548
139,Major Thefts,Christopher,Major Thefts Case - Christopher,2023-01-14,Closed,Jacksonville,2024-06-21,2025-04-17,2025-05-20,Michael Nichols,9,0.42876712328767125,1.0,10.42876712328767
627,Major Thefts,Lisa,Major Thefts Case - Lisa,2022-01-12,Closed,San Antonio,2023-11-02,2024-03-11,,Elizabeth Livingston,9,0.9315068493150684,0.5,10.431506849315069
407,Intellectual Property Violations,Amy,Intellectual Property Violations Case - Amy,2023-01-11,Closed,Phoenix,2024-04-19,,,Erin Donaldson,10,0.4328767123287671,0.0,10.432876712328767
445,Major Thefts,Tyler,Major Thefts Case - Tyler,2023-01-07,Closed,Chicago,2023-07-18,2024-01-11,2024-03-20,Stephen King,9,0.4383561643835616,1.0,10.438356164383562
202,Major Thefts,Allison,Major Thefts Case - Allison,2023-01-05,Closed,Charlotte,2024-02-13,2024-10-06,2025-02-21,Debra White,9,0.4410958904109589,1.0,10.441095890410958
477,Major Thefts,Katherine,Major Thefts Case - Katherine,2023-01-02,Closed,San Antonio,2024-05-06,2025-04-15,2025-10-11,Jennifer Lynn,9,0.4452054794520548,1.0,10.445205479452055
310,Intellectual Property Violations,Morgan,Intellectual Property Violations Case - Morgan,2022-12-23,Closed,San Diego,2023-02-03,,,Laura Ortiz,10,0.4589041095890411,0.0,10.45890410958904
1348,Major Thefts,Rebecca,Major Thefts Case - Rebecca,2022-12-22,Closed,Philadelphia,2023-10-08,2024-09-21,2025-01-31,Jeremy Simmons,9,0.4602739726027397,1.0,10.46027397260274
1467,Intellectual Property Violations,Charles,Intellectual Property Violations Case - Charles,2022-12-20,Closed,New York,2023-03-31,,,Meghan Lee,10,0.46301369863013697,0.0,10.463013698630137
777,Major Thefts,Crystal,Major Thefts Case - Crystal,2021-12-19,Closed,Seattle,2024-05-15,2024-08-25,,Donald Maxwell,9,0.9643835616438357,0.5,10.464383561643835
114,Major Thefts,Brenda,Major Thefts Case - Brenda,2022-12-14,Closed,Milwaukee,2022-12-19,2023-05-22,2023-06-25,Kayla Haley,9,0.4712328767123288,1.0,10.471232876712328
1984,Intellectual Property Violations,April,Intellectual Property Violations Case - April,2022-11-06,Closed,Austin,2024-02-24,,,Jordan Gray,10,0.5232876712328767,0.0,10.523287671232877
1722,Major Thefts,Melody,Major Thefts Case - Melody,2022-11-04,Closed,San Francisco,2023-01-28,2023-08-06,2023-10-08,Jamie Singleton,9,0.5260273972602739,1.0,10.526027397260274
1202,Intellectual Property Violations,Shelia,Intellectual Property Violations Case - Shelia,2023-10-30,Closed,Portland,2024-11-11,2025-02-13,,Charles Russo,10,0.03287671232876712,0.5,10.532876712328767
1928,Major Thefts,Angela,Major Thefts Case - Angela,2022-10-17,Closed,Louisville,2024-03-22,2024-09-18,2025-01-10,Ricky Keller,9,0.5506849315068493,1.0,10.550684931506849
610,Intellectual Property Violations,Lisa,Intellectual Property Violations Case - Lisa,2022-09-27,Closed,Fort Worth,2023-12-01,,,Matthew Marks,10,0.5780821917808219,0.0,10.578082191780823
960,Intellectual Property Violations,Derek,Intellectual Property Violations Case - Derek,2023-09-15,Closed,Philadelphia,2024-05-18,2024-09-03,,Charles Brooks,10,0.09452054794520548,0.5,10.594520547945205
569,Major Thefts,Joshua,Major Thefts Case - Joshua,2022-09-09,Closed,Detroit,2022-12-14,2023-02-24,2023-05-23,Jennifer Lynn,9,0.6027397260273972,1.0,10.602739726027398
1091,Major Thefts,Jesse,Major Thefts Case - Jesse,2022-09-07,Closed,Washington,2024-09-22,2025-08-23,2026-02-19,Michael Leonard,9,0.6054794520547945,1.0,10.605479452054794
1125,Major Thefts,Steve,Major Thefts Case - Steve,2022-08-30,Closed,Memphis,2023-04-25,2023-05-22,2023-10-16,Kelly Lawson,9,0.6164383561643836,1.0,10.616438356164384
883,Major Thefts,Allison,Major Thefts Case - Allison,2022-08-09,Closed,Fort Worth,2023-11-01,2024-03-06,2024-08-22,Michael Nichols,9,0.6452054794520548,1.0,10.645205479452056
231,Major Thefts,Rachel,Major Thefts Case - Rachel,2022-07-28,Closed,San Antonio,2022-11-20,2023-02-12,2023-02-21,Elizabeth Livingston,9,0.6616438356164384,1.0,10.661643835616438
939,Intellectual Property Violations,Antonio,Intellectual Property Violations Case - Antonio,2022-07-27,Closed,Austin,2024-04-16,,,Kristin Reese,10,0.663013698630137,0.0,10.663013698630136
173,Intellectual Property Violations,Victor,Intellectual Property Violations Case - Victor,2023-07-24,Closed,Milwaukee,2024-02-20,2024-08-18,,Grant Cooley,10,0.16712328767123288,0.5,10.667123287671233
1744,Major Thefts,Natasha,Major Thefts Case - Natasha,2022-07-23,Closed,Louisville,2023-02-11,2023-04-09,2023-05-31,Deborah Anderson,9,0.6684931506849315,1.0,10.668493150684931
1398,Major Thefts,Michelle,Major Thefts Case - Michelle,2022-07-23,Closed,Houston,2024-03-28,2025-03-02,2025-03-02,Jennifer Meadows,9,0.6684931506849315,1.0,10.668493150684931
1505,Intellectual Property Violations,Philip,Intellectual Property Violations Case - Philip,2023-07-23,Closed,Fort Worth,2024-07-25,2025-02-06,,Steve Palmer,10,0.1684931506849315,0.5,10.668493150684931
598,Major Thefts,Jeffrey,Major Thefts Case - Jeffrey,2022-07-19,Closed,Fort Worth,2024-04-26,2025-03-05,2025-03-08,Austin Santos,9,0.673972602739726,1.0,10.673972602739726
1887,Major Thefts,Jennifer,Major Thefts Case - Jennifer,2022-07-10,Closed,Milwaukee,2024-03-14,2024-07-08,2024-08-03,Michael Velasquez,9,0.6863013698630137,1.0,10.686301369863013
1571,Major Thefts,Jennifer,Major Thefts Case - Jennifer,2022-07-05,Closed,Indianapolis,2024-03-12,2025-02-10,2025-04-10,Mr. John Potter,9,0.6931506849315069,1.0,10.693150684931506
1411,Major Thefts,Laura,Major Thefts Case - Laura,2022-07-01,Closed,Columbus,2023-01-22,2023-05-29,2023-08-29,Julie Rodriguez,9,0.6986301369863014,1.0,10.698630136986301
1676,Intellectual Property Violations,Wayne,Intellectual Property Violations Case - Wayne,2022-06-22,Closed,Indianapolis,2022-10-30,,,Michael Velasquez,10,0.7109589041095891,0.0,10.710958904109589
195,Intellectual Property Violations,Michael,Intellectual Property Violations Case - Michael,2023-06-21,Closed,Houston,2024-01-29,2024-03-01,,Justin Sweeney,10,0.21232876712328766,0.5,10.712328767123287
99,Major Thefts,Angela,Major Thefts Case - Angela,2022-06-19,Closed,Columbus,2024-07-14,2024-08-10,2024-12-19,David Jenkins,9,0.7150684931506849,1.0,10.715068493150685
709,Intellectual Property Violations,Mark,Intellectual Property Violations Case - Mark,2022-06-16,Closed,Denver,2023-08-07,,,Jason Daniel,10,0.7191780821917808,0.0,10.719178082191782
1688,Major Thefts,Edward,Major Thefts Case - Edward,2022-06-05,Closed,Oklahoma City,2023-08-27,2023-12-03,2024-03-03,Jennifer Lynn,9,0.7342465753424657,1.0,10.734246575342466
1444,Major Thefts,Lindsay,Major Thefts Case - Lindsay,2022-06-03,Closed,Memphis,2023-12-26,2024-08-30,2024-12-31,Alexandra Fox,9,0.736986301369863,1.0,10.736986301369862
119,Major Thefts,Jeremy,Major Thefts Case - Jeremy,2022-05-29,Closed,Nashville,2023-07-04,2023-10-11,2023-11-27,Keith Stevenson III,9,0.7438356164383562,1.0,10.743835616438357
626,Major Thefts,Elizabeth,Major Thefts Case - Elizabeth,2022-05-28,Closed,Chicago,2024-03-30,2024-07-12,2024-07-28,Daniel Avila,9,0.7452054794520548,1.0,10.745205479452055
1910,Major Thefts,Jennifer,Major Thefts Case - Jennifer,2022-05-24,Closed,Philadelphia,2022-08-15,2023-05-25,2023-08-21,Steven Green,9,0.7506849315068493,1.0,10.75068493150685
64,Intellectual Property Violations,Steven,Intellectual Property Violations Case - Steven,2022-05-18,Closed,Los Angeles,2022-11-22,,,Brittany Mahoney,10,0.7589041095890411,0.0,10.758904109589041
392,Intellectual Property Violations,Justin,Intellectual Property Violations Case - Justin,2023-05-16,Closed,New York,2023-10-26,2024-01-29,,Rebecca Burgess,10,0.26164383561643834,0.5,10.761643835616438
1105,Major Thefts,Sean,Major Thefts Case - Sean,2022-05-11,Closed,Los Angeles,2023-04-08,2023-06-06,2023-09-12,Bruce Crawford,9,0.7684931506849315,1.0,10.768493150684932
636,Intellectual Property Violations,Sandra,Intellectual Property Violations Case - Sandra,2023-05-08,Closed,San Francisco,2023-11-04,2024-02-07,,John Smith,10,0.2726027397260274,0.5,10.772602739726027
74,Intellectual Property Violations,Nicholas,Intellectual Property Violations Case - Nicholas,2022-04-28,Closed,Oklahoma City,2024-10-12,,,Matthew Marks,10,0.7863013698630137,0.0,10.786301369863013
1521,Major Thefts,Maria,Major Thefts Case - Maria,2022-04-28,Closed,Louisville,2023-08-30,2023-10-26,2023-12-01,Shawn Hall,9,0.7863013698630137,1.0,10.786301369863013
380,Major Thefts,Gregory,Major Thefts Case - Gregory,2022-04-25,Closed,Austin,2023-09-01,2023-12-25,2024-01-17,Jeremy Simmons,9,0.7904109589041096,1.0,10.79041095890411
1856,Major Thefts,Amanda,Major Thefts Case - Amanda,2022-04-24,Closed,Jacksonville,2023-11-12,2024-09-22,2024-11-16,Richard Abbott,9,0.7917808219178082,1.0,10.791780821917808
161,Major Thefts,Andrew,Major Thefts Case - Andrew,2022-04-12,Closed,Louisville,2022-07-09,2023-02-19,2023-07-05,Stephanie Weber,9,0.8082191780821918,1.0,10.808219178082192
1214,Intellectual Property Violations,Claudia,Intellectual Property Violations Case - Claudia,2023-04-11,Closed,San Francisco,2024-01-18,2024-06-30,,Andrew Dawson,10,0.3095890410958904,0.5,10.80958904109589
