Case ID,Case Type,Parties Involved,Case Title,Filing Date,Case Status,Case Location,Hearing 1 date,Hearing 2 date,Hearing 3 date,Assigned Judge
1130,Immigration Law Cases,Alice,Immigration Law Cases Case - Alice,29.4.22,Closed,New York,30.12.23,2.10.24,27.11.24,Angela Williams
1131,Terrorism,Wendy,Terrorism Case - Wendy,18.6.23,Closed,Memphis,14.5.24,8.10.24,,Nathan Levine
1132,Drug Trafficking,Rhonda,Drug Trafficking Case - Rhonda,22.1.23,Closed,Denver,10.8.24,27.10.24,16.4.25,Michael Montgomery
1133,Securities Fraud,Edward,Securities Fraud Case - Edward,27.2.23,Closed,Dallas,15.8.24,28.10.24,30.12.24,Rebecca Goodwin
1134,Civil Rights,Heather,Civil Rights Case - Heather,13.11.23,Closed,Los Angeles,22.11.23,4.7.24,5.10.24,Todd Adams
1135,Violent Crimes,Brenda,Violent Crimes Case - Brenda,4.12.22,Closed,Detroit,15.7.23,10.3.24,25.7.24,Levi Hancock
1136,Employment Law Disputes,Brandy,Employment Law Disputes Case - Brandy,4.5.22,Closed,Las Vegas,16.1.24,14.4.24,2.9.24,Sheila Mora
1137,Securities Fraud,Christopher,Securities Fraud Case - Christopher,13.3.23,Closed,Chicago,27.2.24,9.11.24,,Veronica Noble
1138,Counterintelligence,Kristen,Counterintelligence Case - Kristen,2.11.22,Closed,Milwaukee,23.6.23,,,Tonya Green
1139,White-Collar Crime,Larry,White-Collar Crime Case - Larry,13.9.22,Closed,Washington,2.9.23,,,Jeffery Hamilton
1140,Major Thefts,Alisha,Major Thefts Case - Alisha,29.7.23,Closed,Louisville,10.6.24,,,Joseph Bruce
1141,White-Collar Crime,Robin,White-Collar Crime Case - Robin,24.10.23,Closed,Fort Worth,11.1.24,12.12.24,23.5.25,Alex Shaw
1142,Intellectual Property Violations,Dennis,Intellectual Property Violations Case - Dennis,23.1.22,Closed,San Jose,4.8.23,26.10.23,29.12.23,Dominic Santiago
1143,Organized Crime,Sabrina,Organized Crime Case - Sabrina,22.8.22,Closed,Phoenix,12.11.23,16.11.23,,Jocelyn Soto
1144,Terrorism,Debra,Terrorism Case - Debra,11.12.21,Closed,Phoenix,20.5.23,,,Stephanie Newman
1145,Terrorism,Drew,Terrorism Case - Drew,24.9.22,Closed,Denver,5.12.22,,,Danielle Hubbard
1146,Environmental Law Violations,Andrea,Environmental Law Violations Case - Andrea,23.11.21,Closed,San Francisco,15.5.24,,,Jason Peterson
1147,Immigration Law Cases,Patricia,Immigration Law Cases Case - Patricia,12.10.23,Closed,Washington,13.9.24,14.1.25,,Robert Frey
1148,Major Thefts,Debra,Major Thefts Case - Debra,10.9.23,Closed,Boston,19.10.23,17.11.23,7.12.23,Mackenzie West
1149,White-Collar Crime,Katelyn,White-Collar Crime Case - Katelyn,13.9.23,Closed,San Jose,26.1.24,,,Jason Taylor
1150,Intellectual Property Violations,Julia,Intellectual Property Violations Case - Julia,8.8.23,Closed,Milwaukee,2.10.24,7.10.24,11.10.24,Amy Lambert
1151,Major Thefts,Stephen,Major Thefts Case - Stephen,5.4.23,Closed,Austin,12.5.23,28.3.24,27.6.24,Ricky Keller
1152,Terrorism,Kenneth,Terrorism Case - Kenneth,17.3.23,Closed,Dallas,3.11.24,,,Levi Hancock
1153,Securities Fraud,Omar,Securities Fraud Case - Omar,25.8.22,Closed,Boston,31.12.22,,,Brianna Barr
1154,Organized Crime,Joseph,Organized Crime Case - Joseph,3.4.23,Closed,Los Angeles,22.5.24,23.12.24,,Veronica Noble
1155,Employment Law Disputes,Jacob,Employment Law Disputes Case - Jacob,9.1.22,Closed,Charlotte,14.6.24,,,Jacqueline Freeman
1156,Terrorism,Kimberly,Terrorism Case - Kimberly,18.7.23,Closed,San Jose,21.8.23,,,Jennifer Mcgrath
1157,Intellectual Property Violations,Corey,Intellectual Property Violations Case - Corey,8.3.22,Closed,Oklahoma City,7.8.22,6.5.23,,Anthony Guerra
1158,Drug Trafficking,Craig,Drug Trafficking Case - Craig,5.5.23,Closed,Houston,1.2.24,,,Robert Nichols
1159,Employment Law Disputes,Troy,Employment Law Disputes Case - Troy,24.2.23,Closed,Milwaukee,3.3.24,,,Courtney Kidd
1160,Counterintelligence,Ashley,Counterintelligence Case - Ashley,12.12.21,Closed,Chicago,19.1.24,13.11.24,,Michael Wong
1161,White-Collar Crime,Taylor,White-Collar Crime Case - Taylor,20.4.23,Closed,Memphis,18.5.24,,,Christina Ortega
1162,Immigration Law Cases,Brian,Immigration Law Cases Case - Brian,8.8.22,Closed,Indianapolis,2.10.24,,,Lisa Brown
1163,Violent Crimes,Alexander,Violent Crimes Case - Alexander,13.3.23,Closed,Denver,11.9.24,3.2.25,23.3.25,Andrew Murray
1164,Employment Law Disputes,Alexander,Employment Law Disputes Case - Alexander,31.10.22,Closed,Las Vegas,11.7.23,24.11.23,4.4.24,Lisa Ward
1165,Terrorism,Janice,Terrorism Case - Janice,1.1.22,Closed,Louisville,15.5.23,,,Kayla Haley
1166,Public Corruption,Wesley,Public Corruption Case - Wesley,6.12.21,Closed,Dallas,16.6.22,20.7.22,,Michael Velasquez
1167,Cyber Crime,Taylor,Cyber Crime Case - Taylor,7.4.22,Closed,Detroit,2.9.24,9.4.25,,Kelly Lawson
1168,Public Corruption,Kaitlin,Public Corruption Case - Kaitlin,20.6.22,Closed,Columbus,23.7.22,17.12.22,,Rebecca Goodwin
1169,Intellectual Property Violations,Nathaniel,Intellectual Property Violations Case - Nathaniel,30.10.23,Closed,San Jose,15.3.24,,,Susan Rose
1170,Violent Crimes,Christopher,Violent Crimes Case - Christopher,28.3.22,Closed,Los Angeles,30.5.23,26.11.23,25.4.24,Amy Crawford
1171,Intellectual Property Violations,Susan,Intellectual Property Violations Case - Susan,29.3.22,Closed,Las Vegas,24.6.23,30.4.24,,Courtney Kidd
1172,Violent Crimes,Hector,Violent Crimes Case - Hector,15.9.23,Closed,Columbus,14.10.24,,,Rebecca Goodwin
1173,Environmental Law Violations,Sharon,Environmental Law Violations Case - Sharon,12.5.22,Closed,San Jose,22.11.23,10.10.24,2.1.25,Joel Robertson Jr.
1174,Cyber Crime,Jenny,Cyber Crime Case - Jenny,12.4.22,Closed,San Diego,19.9.23,2.4.24,24.7.24,Gary Brown
1175,Securities Fraud,Cody,Securities Fraud Case - Cody,24.12.22,Closed,Memphis,22.10.24,,,Kelly Lawson
1176,Intellectual Property Violations,Allison,Intellectual Property Violations Case - Allison,2.2.23,Closed,San Jose,19.7.23,9.12.23,24.4.24,Jeffrey Bray
1177,Employment Law Disputes,Jessica,Employment Law Disputes Case - Jessica,30.9.22,Closed,Detroit,16.7.24,,,Anthony Vaughn
1178,Civil Rights,Benjamin,Civil Rights Case - Benjamin,9.8.23,Closed,San Jose,25.1.24,27.6.24,,Alex Shaw
1179,Counterintelligence,Jennifer,Counterintelligence Case - Jennifer,16.11.23,Closed,Oklahoma City,27.5.24,9.2.25,,Andrew Dawson
1180,Public Corruption,Maria,Public Corruption Case - Maria,3.7.23,Closed,Boston,11.8.24,,,Dr. Angel Jensen
1181,Public Corruption,Alexis,Public Corruption Case - Alexis,7.9.22,Closed,Denver,26.9.24,23.8.25,,Richard Lewis
1182,Securities Fraud,Craig,Securities Fraud Case - Craig,17.4.22,Closed,San Jose,16.5.23,8.6.23,26.11.23,Kelsey Frey
1183,Environmental Law Violations,Matthew,Environmental Law Violations Case - Matthew,8.8.23,Closed,Phoenix,12.5.24,,,Lynn Walls
1184,Securities Fraud,Cheryl,Securities Fraud Case - Cheryl,17.10.23,Closed,Louisville,11.1.24,,,Paul Kirby
1185,Immigration Law Cases,Gary,Immigration Law Cases Case - Gary,20.2.22,Closed,Houston,11.6.22,27.11.22,,Joanna Frazier
1186,Civil Rights,Jacqueline,Civil Rights Case - Jacqueline,30.9.23,Closed,Baltimore,18.3.24,,,David Stanley
1187,Organized Crime,Jeffrey,Organized Crime Case - Jeffrey,6.1.23,Closed,Dallas,1.3.23,29.6.23,12.8.23,Melissa Middleton
1188,Cyber Crime,Carmen,Cyber Crime Case - Carmen,5.9.23,Closed,San Francisco,18.11.24,,,Michael Lynch
1189,Intellectual Property Violations,Jesse,Intellectual Property Violations Case - Jesse,15.3.23,Closed,Denver,25.2.24,10.1.25,,Anthony Walker
1190,Civil Rights,Catherine,Civil Rights Case - Catherine,6.10.23,Closed,Washington,29.9.24,,,Richard Abbott
1191,Employment Law Disputes,Paula,Employment Law Disputes Case - Paula,2.1.22,Closed,Charlotte,9.11.22,21.2.23,,Katie Myers
1192,Public Corruption,Maureen,Public Corruption Case - Maureen,1.4.22,Closed,Denver,11.3.23,24.10.23,22.11.23,Ralph Taylor
1193,Securities Fraud,Amber,Securities Fraud Case - Amber,19.1.23,Closed,Baltimore,22.10.23,,,Colleen Perkins
1194,Terrorism,George,Terrorism Case - George,14.7.23,Closed,Austin,1.9.23,5.11.23,6.4.24,Justin Greene
1195,Terrorism,William,Terrorism Case - William,11.12.21,Closed,Memphis,18.1.22,28.6.22,23.9.22,Steven Gill
1196,Environmental Law Violations,Brittany,Environmental Law Violations Case - Brittany,7.12.22,Closed,Dallas,3.8.24,19.3.25,16.4.25,Tracy Mason
1197,Drug Trafficking,Alicia,Drug Trafficking Case - Alicia,28.7.22,Closed,Seattle,24.10.23,25.9.24,3.3.25,Michael Nguyen
1198,Environmental Law Violations,Patrick,Environmental Law Violations Case - Patrick,29.3.23,Closed,Las Vegas,17.12.23,,,Mr. Jeremy Mack
1199,Civil Rights,Ian,Civil Rights Case - Ian,14.12.21,Closed,Charlotte,2.2.23,,,Jessica May MD
1200,Immigration Law Cases,Joshua,Immigration Law Cases Case - Joshua,10.9.23,Closed,Detroit,20.2.24,,,Robert Shepard
1201,Cyber Crime,David,Cyber Crime Case - David,15.6.22,Closed,Baltimore,15.8.22,13.6.23,,Shirley Martin
1202,Intellectual Property Violations,Shelia,Intellectual Property Violations Case - Shelia,30.10.23,Closed,Portland,11.11.24,13.2.25,,Charles Russo
1203,Securities Fraud,Kelsey,Securities Fraud Case - Kelsey,29.3.22,Closed,Washington,30.10.24,25.3.25,15.8.25,Janet Flores
1204,Environmental Law Violations,Susan,Environmental Law Violations Case - Susan,19.11.22,Closed,Charlotte,23.2.23,13.7.23,13.11.23,Anthony Carey
1205,Public Corruption,Jeffery,Public Corruption Case - Jeffery,8.4.22,Closed,Houston,6.6.23,,,David Jenkins
1206,Organized Crime,James,Organized Crime Case - James,12.3.23,Closed,Boston,6.2.24,11.10.24,,Chad Rich
1207,Civil Rights,Philip,Civil Rights Case - Philip,17.11.23,Closed,Memphis,11.4.24,,,Anthony Guerra
1208,Public Corruption,Savannah,Public Corruption Case - Savannah,6.1.22,Closed,Columbus,10.4.22,17.4.22,11.9.22,Jennifer Mcgrath
1209,Major Thefts,William,Major Thefts Case - William,25.2.22,Closed,San Antonio,6.10.24,12.2.25,,Daniel Vega
1210,Employment Law Disputes,Michael,Employment Law Disputes Case - Michael,26.4.22,Closed,Charlotte,13.11.24,7.2.25,29.5.25,Megan Vasquez
1211,Terrorism,Carol,Terrorism Case - Carol,7.10.22,Closed,Milwaukee,3.3.24,23.6.24,,April Pineda
1212,Securities Fraud,Stephanie,Securities Fraud Case - Stephanie,15.6.23,Closed,Boston,26.3.24,20.3.25,27.8.25,Todd Washington
1213,Civil Rights,Barbara,Civil Rights Case - Barbara,15.12.21,Closed,Philadelphia,10.2.23,15.5.23,31.5.23,Rebecca Ruiz
1214,Intellectual Property Violations,Claudia,Intellectual Property Violations Case - Claudia,11.4.23,Closed,San Francisco,18.1.24,30.6.24,,Andrew Dawson
1215,Major Thefts,Erin,Major Thefts Case - Erin,21.4.23,Closed,San Francisco,2.10.23,13.8.24,15.10.24,Lynn Walls
1216,Public Corruption,Nicholas,Public Corruption Case - Nicholas,7.7.23,Closed,Nashville,7.11.23,21.10.24,5.1.25,Daniel Turner
1217,Violent Crimes,Kelly,Violent Crimes Case - Kelly,19.12.21,Closed,San Jose,17.10.24,,,Jeffery Hamilton
1218,Organized Crime,Jamie,Organized Crime Case - Jamie,3.8.22,Closed,San Antonio,6.8.24,10.4.25,26.7.25,Alicia Greer
1219,Cyber Crime,Timothy,Cyber Crime Case - Timothy,1.6.23,Closed,Las Vegas,11.6.24,19.1.25,,James Poole
1220,Drug Trafficking,Jill,Drug Trafficking Case - Jill,17.8.22,Closed,Dallas,29.10.23,25.1.24,,Karen Pope
1221,Counterintelligence,James,Counterintelligence Case - James,25.12.21,Closed,San Antonio,13.1.23,6.8.23,,April Pineda
1222,White-Collar Crime,Katherine,White-Collar Crime Case - Katherine,8.9.23,Closed,Philadelphia,10.8.24,13.10.24,11.12.24,Rachel Cameron
1223,Intellectual Property Violations,Jeremy,Intellectual Property Violations Case - Jeremy,23.1.22,Closed,Austin,6.3.22,15.10.22,,Lindsay Perez
1224,Employment Law Disputes,Courtney,Employment Law Disputes Case - Courtney,13.10.23,Closed,Boston,9.11.23,,,Mr. John Potter
1225,Civil Rights,Holly,Civil Rights Case - Holly,19.7.23,Closed,Louisville,12.6.24,4.8.24,,Dale Johnson
1226,Drug Trafficking,James,Drug Trafficking Case - James,10.4.23,Closed,Nashville,10.9.23,5.11.23,6.12.23,Christina Ortega
1227,Public Corruption,Robert,Public Corruption Case - Robert,3.4.22,Closed,Milwaukee,17.10.24,4.10.25,3.12.25,Jorge Bradley
1228,Terrorism,Jermaine,Terrorism Case - Jermaine,7.1.22,Closed,Jacksonville,8.3.23,8.8.23,21.12.23,Todd Washington
1229,Organized Crime,John,Organized Crime Case - John,25.1.22,Closed,Las Vegas,11.8.24,10.2.25,23.2.25,Mario Barton
1230,Intellectual Property Violations,Jacob,Intellectual Property Violations Case - Jacob,11.5.23,Closed,Fort Worth,27.6.23,,,Julie Rodriguez
1231,Civil Rights,Michael,Civil Rights Case - Michael,7.2.23,Closed,Milwaukee,21.1.24,4.7.24,18.10.24,Dillon Fernandez
1232,Terrorism,Danny,Terrorism Case - Danny,1.3.23,Closed,Nashville,9.7.23,21.12.23,25.2.24,Manuel Carr
1233,Counterintelligence,Paul,Counterintelligence Case - Paul,10.1.23,Closed,Indianapolis,17.1.24,21.9.24,,Andrew Murray
1234,Violent Crimes,Katherine,Violent Crimes Case - Katherine,8.8.22,Closed,San Antonio,4.11.22,,,Erin Donaldson
1235,Organized Crime,Jill,Organized Crime Case - Jill,15.9.22,Closed,Baltimore,13.12.23,22.3.24,14.6.24,Ronald Berry
1236,Intellectual Property Violations,Peggy,Intellectual Property Violations Case - Peggy,19.5.23,Closed,Dallas,14.11.23,17.3.24,21.8.24,Paul Kirby
1237,Major Thefts,Sierra,Major Thefts Case - Sierra,23.8.23,Closed,San Diego,13.2.24,25.6.24,19.12.24,Jerry Neal
1238,Counterintelligence,Travis,Counterintelligence Case - Travis,30.6.22,Closed,Las Vegas,2.11.22,5.2.23,,Shawn Hall
1239,Terrorism,Andrew,Terrorism Case - Andrew,9.7.22,Closed,Austin,18.9.22,12.2.23,,Dalton Gillespie
1240,Terrorism,Jordan,Terrorism Case - Jordan,7.8.23,Closed,Portland,31.5.24,7.10.24,14.12.24,Grant Cooley
1241,Immigration Law Cases,Shari,Immigration Law Cases Case - Shari,2.7.23,Closed,Denver,16.8.24,16.6.25,,Michael Nichols
1242,White-Collar Crime,Meghan,White-Collar Crime Case - Meghan,28.11.21,Closed,Nashville,25.4.22,6.4.23,21.4.23,Kristen Hughes
1243,Securities Fraud,Taylor,Securities Fraud Case - Taylor,4.4.23,Closed,Indianapolis,19.6.24,,,David Stanley
1244,Immigration Law Cases,Karina,Immigration Law Cases Case - Karina,28.10.22,Closed,Oklahoma City,9.2.24,19.4.24,11.10.24,Katie Myers
1245,Environmental Law Violations,Joseph,Environmental Law Violations Case - Joseph,28.8.23,Closed,Memphis,6.11.24,28.5.25,16.10.25,Steve Palmer
1246,Public Corruption,Amanda,Public Corruption Case - Amanda,15.1.23,Closed,Milwaukee,11.3.24,6.6.24,,Robert Frey
1247,Terrorism,Dawn,Terrorism Case - Dawn,20.2.23,Closed,San Jose,7.10.24,,,Grant Cooley
1248,Cyber Crime,Dawn,Cyber Crime Case - Dawn,4.1.22,Closed,Denver,2.3.23,21.6.23,9.7.23,Tonya Green
1249,Major Thefts,Gregory,Major Thefts Case - Gregory,19.9.23,Closed,Columbus,17.4.24,11.12.24,,Richard Jackson
1250,Civil Rights,Adrian,Civil Rights Case - Adrian,26.8.22,Closed,Austin,17.1.23,4.4.23,8.6.23,Jennifer Meadows
1251,Violent Crimes,Jade,Violent Crimes Case - Jade,3.2.23,Closed,Dallas,25.5.24,10.11.24,,Michael Velasquez
1252,Employment Law Disputes,Michelle,Employment Law Disputes Case - Michelle,10.8.23,Closed,Memphis,21.9.23,1.2.24,11.6.24,Austin Santos
1253,Immigration Law Cases,Stephanie,Immigration Law Cases Case - Stephanie,13.4.23,Closed,Los Angeles,19.5.23,23.2.24,26.7.24,Dana West
1254,Intellectual Property Violations,Shawn,Intellectual Property Violations Case - Shawn,24.2.23,Closed,Baltimore,1.9.23,4.6.24,13.11.24,Michael Velasquez
1255,Public Corruption,Alexander,Public Corruption Case - Alexander,20.5.22,Closed,New York,22.7.24,,,Ralph Taylor
1256,Environmental Law Violations,Jordan,Environmental Law Violations Case - Jordan,3.10.23,Closed,Boston,7.4.24,8.6.24,,Jack Moore
1257,Immigration Law Cases,Jamie,Immigration Law Cases Case - Jamie,24.6.23,Closed,Memphis,8.8.24,30.11.24,9.12.24,Diane Larson
1258,Environmental Law Violations,Patricia,Environmental Law Violations Case - Patricia,7.8.23,Closed,Jacksonville,23.9.24,10.12.24,20.1.25,Katie Becker
1259,Drug Trafficking,Tara,Drug Trafficking Case - Tara,28.10.23,Closed,Boston,2.2.24,6.8.24,31.8.24,Laura Ortiz
1260,Securities Fraud,Caitlin,Securities Fraud Case - Caitlin,13.6.23,Closed,Los Angeles,18.7.23,25.10.23,2.3.24,Katie Becker
1261,Intellectual Property Violations,Jason,Intellectual Property Violations Case - Jason,15.9.22,Closed,Charlotte,3.5.23,15.3.24,22.4.24,Joseph Williams
1262,Terrorism,Kimberly,Terrorism Case - Kimberly,16.10.22,Closed,San Antonio,31.8.23,19.4.24,10.7.24,Jason Torres
1263,Cyber Crime,Cody,Cyber Crime Case - Cody,27.5.23,Closed,San Antonio,1.10.23,,,Anthony Guerra
1264,Public Corruption,Donald,Public Corruption Case - Donald,14.1.23,Closed,San Jose,1.2.24,,,Robert Frey
1265,Major Thefts,Cody,Major Thefts Case - Cody,15.5.23,Closed,Las Vegas,17.9.24,29.12.24,17.4.25,James Bailey
1266,Drug Trafficking,Lisa,Drug Trafficking Case - Lisa,15.3.22,Closed,Indianapolis,13.12.23,23.2.24,,Robert Frey
1267,Intellectual Property Violations,Erika,Intellectual Property Violations Case - Erika,23.8.22,Closed,New York,14.7.24,3.10.24,22.2.25,Morgan Gonzalez DVM
1268,Major Thefts,Gregory,Major Thefts Case - Gregory,2.2.23,Closed,Charlotte,26.3.23,,,Keith Stevenson III
1269,Civil Rights,Kelly,Civil Rights Case - Kelly,16.1.23,Closed,Los Angeles,27.10.24,,,John Conley
1270,Violent Crimes,Robert,Violent Crimes Case - Robert,27.11.21,Closed,Baltimore,12.5.22,21.7.22,,Terri Allen
1271,Employment Law Disputes,James,Employment Law Disputes Case - James,25.8.22,Closed,Philadelphia,19.9.24,,,Austin Santos
1272,Immigration Law Cases,Matthew,Immigration Law Cases Case - Matthew,6.1.23,Closed,Houston,8.3.24,,,Meredith Williams
1273,Immigration Law Cases,Shane,Immigration Law Cases Case - Shane,16.1.22,Closed,Seattle,30.11.23,20.5.24,20.6.24,Stephen King
1274,Counterintelligence,Frank,Counterintelligence Case - Frank,23.5.23,Closed,San Jose,10.8.23,,,Kayla Haley
1275,Counterintelligence,Pamela,Counterintelligence Case - Pamela,14.3.23,Closed,Indianapolis,24.7.23,,,Danielle Hubbard
1276,Immigration Law Cases,Emily,Immigration Law Cases Case - Emily,18.5.22,Closed,Boston,25.8.23,4.1.24,15.3.24,Robert Mills
1277,Intellectual Property Violations,Lisa,Intellectual Property Violations Case - Lisa,11.8.22,Closed,Columbus,21.1.23,6.3.23,30.8.23,Austin Santos
1278,Cyber Crime,Nicholas,Cyber Crime Case - Nicholas,4.4.22,Closed,Indianapolis,6.3.24,9.5.24,31.5.24,Justin Sweeney
1279,Civil Rights,Kevin,Civil Rights Case - Kevin,12.10.23,Closed,Austin,19.7.24,6.5.25,19.10.25,Derrick Jacobs
1280,Securities Fraud,Cameron,Securities Fraud Case - Cameron,1.6.22,Closed,Portland,7.1.23,18.2.23,13.3.23,Ricky Keller
1281,Drug Trafficking,Scott,Drug Trafficking Case - Scott,24.12.22,Closed,Seattle,30.9.23,27.5.24,27.10.24,Joseph Nichols
1282,Securities Fraud,Adrian,Securities Fraud Case - Adrian,4.12.21,Closed,Charlotte,23.10.24,16.4.25,26.7.25,Amy Schmidt
1283,Drug Trafficking,Leah,Drug Trafficking Case - Leah,20.11.22,Closed,Phoenix,24.5.24,,,James Mcdonald
1284,Public Corruption,Michelle,Public Corruption Case - Michelle,14.10.23,Closed,San Antonio,20.4.24,15.8.24,1.10.24,Stephanie Weber
1285,Employment Law Disputes,Jason,Employment Law Disputes Case - Jason,2.5.23,Closed,New York,26.4.24,27.8.24,,Alexandra Fox
1286,Drug Trafficking,Robert,Drug Trafficking Case - Robert,21.11.22,Closed,Phoenix,21.8.24,22.8.24,17.11.24,Kimberly Wright
1287,Immigration Law Cases,Evan,Immigration Law Cases Case - Evan,25.9.22,Closed,Denver,25.11.22,28.12.22,17.3.23,Andrew Singh
1288,Violent Crimes,Nicholas,Violent Crimes Case - Nicholas,19.11.23,Closed,San Jose,1.7.24,20.11.24,14.12.24,Natalie Murray
1289,Securities Fraud,Stacey,Securities Fraud Case - Stacey,5.6.23,Closed,Dallas,6.11.23,1.3.24,,Jeffery Hamilton
1290,Environmental Law Violations,Carlos,Environmental Law Violations Case - Carlos,26.12.22,Closed,Fort Worth,7.11.24,,,Steven Hernandez
1291,Violent Crimes,Travis,Violent Crimes Case - Travis,4.2.22,Closed,Seattle,11.2.22,4.7.22,,Donald Maxwell
1292,White-Collar Crime,Stacey,White-Collar Crime Case - Stacey,22.12.22,Closed,Indianapolis,6.5.24,12.8.24,,Christina Williams
1293,Counterintelligence,Kelsey,Counterintelligence Case - Kelsey,7.10.22,Closed,Boston,13.7.24,26.3.25,24.7.25,Joshua Banks
1294,Terrorism,Paul,Terrorism Case - Paul,18.1.23,Closed,Columbus,5.7.23,8.9.23,9.2.24,Angel Lee
1295,Environmental Law Violations,Joseph,Environmental Law Violations Case - Joseph,29.7.23,Closed,Philadelphia,4.9.24,,,Elizabeth Livingston
1296,Public Corruption,Jason,Public Corruption Case - Jason,7.9.22,Closed,Nashville,3.2.23,1.1.24,10.3.24,James Bailey
1297,Employment Law Disputes,William,Employment Law Disputes Case - William,10.9.22,Closed,Washington,26.10.24,29.7.25,30.8.25,Andrew Morris
1298,Major Thefts,Marisa,Major Thefts Case - Marisa,14.11.23,Closed,Jacksonville,31.3.24,26.3.25,,Rebecca Ruiz
