Case ID,Case Type,Parties Involved,Case Title,Filing Date,Case Status,Case Location,Hearing 1 date,Hearing 2 date,Hearing 3 date,Assigned Judge
1897,Major Thefts,Sarah,Major Thefts Case - Sarah,4.11.22,Pending,Nashville,22.11.22,27.6.23,,Bailey Foster
1898,White-Collar Crime,Patricia,White-Collar Crime Case - Patricia,4.8.22,Pending,Phoenix,8.9.23,13.4.24,18.4.24,Michael Gomez
1899,Drug Trafficking,Megan,Drug Trafficking Case - Megan,28.2.23,Pending,Phoenix,14.4.23,,,Mark Chambers
1900,Organized Crime,Jennifer,Organized Crime Case - Jennifer,17.1.22,Pending,Los Angeles,27.5.24,3.6.24,7.8.24,Crystal Oconnell
1901,White-Collar Crime,Deborah,White-Collar Crime Case - Deborah,10.12.21,Pending,Louisville,11.3.22,2.7.22,15.11.22,Heather Howell
1902,Major Thefts,Alicia,Major Thefts Case - Alicia,29.12.22,Pending,Boston,28.10.23,,,Jennifer Rodriguez
1903,Intellectual Property Violations,Amy,Intellectual Property Violations Case - Amy,18.1.23,Pending,Austin,27.7.23,26.2.24,28.6.24,Elizabeth Peterson
1904,Securities Fraud,Tammy,Securities Fraud Case - Tammy,25.7.22,Pending,Indianapolis,10.5.24,,,Melissa Murray
1905,White-Collar Crime,Matthew,White-Collar Crime Case - Matthew,10.6.23,Pending,San Jose,26.12.23,16.10.24,,Mackenzie Gomez
1906,Major Thefts,Richard,Major Thefts Case - Richard,17.8.23,Pending,Washington,4.11.24,15.12.24,28.3.25,Travis Mack
1907,Terrorism,Bethany,Terrorism Case - Bethany,23.5.22,Pending,Columbus,30.10.23,1.4.24,,Anthony Smith
1908,Terrorism,Brianna,Terrorism Case - Brianna,17.12.22,Pending,Baltimore,27.3.23,20.12.23,7.1.24,Timothy Singh MD
1909,Intellectual Property Violations,David,Intellectual Property Violations Case - David,28.10.22,Pending,San Antonio,21.6.23,8.6.24,25.11.24,Steven Gonzalez
1910,Drug Trafficking,Anita,Drug Trafficking Case - Anita,4.5.23,Pending,Denver,10.1.24,18.10.24,17.1.25,Kevin Phelps
1911,Cyber Crime,Robert,Cyber Crime Case - Robert,16.9.22,Pending,San Diego,20.9.24,21.7.25,20.11.25,Lisa Barry
1912,Violent Crimes,Stephanie,Violent Crimes Case - Stephanie,9.7.23,Pending,Houston,10.11.24,9.4.25,29.8.25,Jennifer Sanchez
1913,Employment Law Disputes,Henry,Employment Law Disputes Case - Henry,14.7.23,Pending,Milwaukee,23.9.24,22.2.25,25.2.25,Lisa Jordan
1914,Public Corruption,Debra,Public Corruption Case - Debra,12.5.23,Pending,Philadelphia,15.9.24,17.3.25,,Christina Cochran
1915,Employment Law Disputes,Sarah,Employment Law Disputes Case - Sarah,8.11.22,Pending,Philadelphia,22.12.22,,,Ashley Fletcher
1916,Cyber Crime,Yolanda,Cyber Crime Case - Yolanda,14.8.22,Pending,San Jose,10.2.23,,,Mr. Michael Lewis PhD
1917,Environmental Law Violations,Elizabeth,Environmental Law Violations Case - Elizabeth,3.1.22,Pending,Baltimore,22.1.22,27.3.22,,Rachel Russell
1918,Immigration Law Cases,Samantha,Immigration Law Cases Case - Samantha,8.2.22,Pending,Chicago,1.6.23,,,Dorothy Smith
1919,Civil Rights,Brian,Civil Rights Case - Brian,26.11.21,Pending,Oklahoma City,8.2.24,6.11.24,25.2.25,Karla Moore
1920,Civil Rights,Heather,Civil Rights Case - Heather,5.12.21,Pending,Houston,21.4.24,,,Henry Keith
1921,Securities Fraud,Sarah,Securities Fraud Case - Sarah,23.11.23,Pending,San Diego,21.5.24,26.9.24,10.10.24,Nicholas White
1922,Public Corruption,Anthony,Public Corruption Case - Anthony,25.3.23,Pending,Detroit,15.10.24,24.7.25,29.8.25,Sarah Jones
1923,Counterintelligence,Katrina,Counterintelligence Case - Katrina,27.12.21,Pending,Philadelphia,22.8.23,,,Melissa Murillo
1924,Terrorism,Abigail,Terrorism Case - Abigail,3.7.23,Pending,Boston,8.8.23,,,Jennifer Avery
1925,Employment Law Disputes,Christy,Employment Law Disputes Case - Christy,1.9.23,Pending,Oklahoma City,10.4.24,15.4.24,,Robert Russo
1926,Immigration Law Cases,Gabriel,Immigration Law Cases Case - Gabriel,15.11.22,Pending,Washington,14.6.24,11.6.25,12.6.25,David Ford
1927,Environmental Law Violations,James,Environmental Law Violations Case - James,1.1.23,Pending,Louisville,15.3.23,,,John Gallagher
1928,Terrorism,Tyler,Terrorism Case - Tyler,2.11.23,Pending,Washington,22.7.24,10.3.25,26.3.25,Michael Morales
1929,Major Thefts,John,Major Thefts Case - John,8.8.23,Pending,Detroit,3.4.24,10.7.24,18.9.24,Craig Hall
1930,Major Thefts,Caitlyn,Major Thefts Case - Caitlyn,31.8.23,Pending,Louisville,15.3.24,17.9.24,23.1.25,Terrence Rodriguez
1931,White-Collar Crime,Jessica,White-Collar Crime Case - Jessica,6.8.22,Pending,Boston,13.10.22,,,Jill Johnson
1932,White-Collar Crime,Jeff,White-Collar Crime Case - Jeff,16.7.22,Pending,Phoenix,27.6.24,15.8.24,26.12.24,Nathaniel Walton
1933,Counterintelligence,Daniel,Counterintelligence Case - Daniel,23.11.23,Pending,Seattle,24.11.23,30.12.23,17.2.24,Christopher Stevens
1934,Terrorism,Ronald,Terrorism Case - Ronald,12.4.23,Pending,Oklahoma City,13.7.23,11.4.24,15.7.24,Alice Bradley
1935,Employment Law Disputes,Jennifer,Employment Law Disputes Case - Jennifer,4.5.22,Pending,San Francisco,13.6.22,1.11.22,1.2.23,Ricardo Suarez
1936,Immigration Law Cases,Brian,Immigration Law Cases Case - Brian,4.8.22,Pending,San Diego,26.7.23,,,Daniel Johnson
1937,Public Corruption,Nicholas,Public Corruption Case - Nicholas,31.1.22,Pending,Charlotte,11.12.22,11.12.22,9.2.23,Chris Cohen
1938,Public Corruption,Elizabeth,Public Corruption Case - Elizabeth,11.10.22,Pending,Denver,2.1.23,,,Michelle Reynolds
1939,Immigration Law Cases,James,Immigration Law Cases Case - James,22.1.23,Pending,Portland,17.10.24,9.3.25,,Darlene Guerrero
1940,Terrorism,Haley,Terrorism Case - Haley,28.1.23,Pending,Baltimore,3.8.23,,,Denise Williams
1941,Environmental Law Violations,Juan,Environmental Law Violations Case - Juan,1.6.23,Pending,Phoenix,23.8.24,,,Casey Hernandez
1942,Immigration Law Cases,Joshua,Immigration Law Cases Case - Joshua,18.2.23,Pending,Washington,14.10.24,,,Gregory Sanchez
1943,White-Collar Crime,Maria,White-Collar Crime Case - Maria,26.5.23,Pending,Columbus,26.6.24,2.2.25,,Grace Frazier
1944,Employment Law Disputes,Jordan,Employment Law Disputes Case - Jordan,17.8.22,Pending,Detroit,1.4.24,21.8.24,15.2.25,Kenneth Baker
1945,Terrorism,Martin,Terrorism Case - Martin,5.1.22,Pending,San Antonio,6.4.22,,,Amber Dixon
1946,Drug Trafficking,Megan,Drug Trafficking Case - Megan,20.3.22,Pending,Washington,30.12.22,14.5.23,,Katherine Hancock
1947,Intellectual Property Violations,Laura,Intellectual Property Violations Case - Laura,5.9.22,Pending,Las Vegas,18.5.24,22.12.24,15.4.25,Carrie Miller
1948,Organized Crime,Richard,Organized Crime Case - Richard,2.12.21,Pending,Portland,27.3.22,,,Michael Brooks
1949,Immigration Law Cases,Brian,Immigration Law Cases Case - Brian,27.2.22,Pending,Columbus,21.5.22,,,Amanda Payne
1950,Cyber Crime,Melissa,Cyber Crime Case - Melissa,13.6.22,Pending,Washington,11.3.23,,,Jamie Miller
1951,Terrorism,Jennifer,Terrorism Case - Jennifer,3.7.22,Pending,Memphis,10.9.23,,,Hannah Klein
1952,Violent Crimes,Steven,Violent Crimes Case - Steven,13.4.23,Pending,Nashville,18.11.23,1.12.23,8.2.24,Ellen Brown
1953,Environmental Law Violations,Jessica,Environmental Law Violations Case - Jessica,26.2.23,Pending,Milwaukee,1.4.24,,,Timothy Singh MD
1954,Cyber Crime,Heather,Cyber Crime Case - Heather,26.11.22,Pending,Dallas,27.1.23,13.1.24,11.3.24,Isaac Romero
1955,Drug Trafficking,Elizabeth,Drug Trafficking Case - Elizabeth,31.12.22,Pending,Milwaukee,18.12.23,18.12.23,15.3.24,Mr. Michael Lewis PhD
1956,White-Collar Crime,Clayton,White-Collar Crime Case - Clayton,11.2.23,Pending,Washington,12.1.24,,,Elizabeth Rogers
1957,Cyber Crime,Charles,Cyber Crime Case - Charles,26.1.23,Pending,Detroit,23.2.23,,,Ashley Le
1958,Drug Trafficking,Holly,Drug Trafficking Case - Holly,12.3.23,Pending,New York,22.5.24,14.4.25,8.9.25,Sarah Jones
1959,Cyber Crime,Daniel,Cyber Crime Case - Daniel,10.8.22,Pending,Oklahoma City,24.5.24,5.3.25,14.6.25,Stephen Elliott
1960,Violent Crimes,Nicholas,Violent Crimes Case - Nicholas,3.1.22,Pending,Charlotte,15.2.24,10.9.24,,Jessica Holland MD
1961,Terrorism,Steven,Terrorism Case - Steven,1.4.23,Pending,Nashville,25.8.23,14.1.24,20.1.24,Michael Ryan
1962,Organized Crime,Sarah,Organized Crime Case - Sarah,30.6.23,Pending,Memphis,8.7.23,1.7.24,,Melanie Bell
1963,Employment Law Disputes,Emily,Employment Law Disputes Case - Emily,28.11.21,Pending,San Antonio,21.3.24,7.9.24,,Travis Mack
1964,Intellectual Property Violations,Andrea,Intellectual Property Violations Case - Andrea,9.12.22,Pending,Charlotte,28.9.24,11.8.25,13.8.25,Lisa Parker
1965,Drug Trafficking,Mark,Drug Trafficking Case - Mark,26.10.22,Pending,Boston,27.10.22,21.2.23,,Lisa Barry
1966,Violent Crimes,Denise,Violent Crimes Case - Denise,7.6.23,Pending,Oklahoma City,4.7.24,31.5.25,6.11.25,Daniel Vance
1967,Cyber Crime,Roger,Cyber Crime Case - Roger,3.8.23,Pending,San Francisco,4.2.24,,,Jennifer Avery
1968,Terrorism,Ronald,Terrorism Case - Ronald,11.6.22,Pending,Memphis,3.5.24,11.2.25,,Jeffrey Miles
1969,Employment Law Disputes,Roy,Employment Law Disputes Case - Roy,26.5.23,Pending,Phoenix,30.9.24,,,Charles Johnson
1970,Terrorism,Richard,Terrorism Case - Richard,20.1.22,Pending,Columbus,15.2.22,23.1.23,26.3.23,John Maxwell
1971,Violent Crimes,Kathy,Violent Crimes Case - Kathy,20.10.23,Pending,Washington,9.6.24,26.3.25,10.4.25,Mrs. Cynthia Garcia
1972,Drug Trafficking,Heather,Drug Trafficking Case - Heather,11.1.22,Pending,San Antonio,22.9.22,11.4.23,1.5.23,Robert Russo
1973,Immigration Law Cases,James,Immigration Law Cases Case - James,24.11.22,Pending,Fort Worth,22.9.23,7.3.24,9.5.24,Jessica Livingston
1974,Securities Fraud,Robin,Securities Fraud Case - Robin,11.8.23,Pending,Columbus,16.12.23,,,Anthony Smith
1975,Securities Fraud,Hannah,Securities Fraud Case - Hannah,11.2.23,Pending,Dallas,21.3.24,30.1.25,,Jennifer Alexander
1976,Immigration Law Cases,Deanna,Immigration Law Cases Case - Deanna,20.3.22,Pending,Jacksonville,12.5.22,2.11.22,9.2.23,Jacob Hall
1977,Counterintelligence,William,Counterintelligence Case - William,21.8.22,Pending,Columbus,23.11.22,,,Amanda Jones
1978,Intellectual Property Violations,Amanda,Intellectual Property Violations Case - Amanda,13.3.23,Pending,Houston,6.1.24,21.11.24,29.4.25,Ashley Le
1979,Major Thefts,Rebecca,Major Thefts Case - Rebecca,28.2.22,Pending,Chicago,23.7.22,,,Thomas Morgan
1980,Terrorism,Todd,Terrorism Case - Todd,9.1.22,Pending,Columbus,25.2.22,11.2.23,,Amanda Jones
1981,Drug Trafficking,Emily,Drug Trafficking Case - Emily,17.1.22,Pending,Louisville,7.9.24,11.3.25,,Erica Martin
1982,Violent Crimes,Christine,Violent Crimes Case - Christine,29.9.23,Pending,Baltimore,16.11.23,,,Jennifer Avery
1983,Counterintelligence,Lindsey,Counterintelligence Case - Lindsey,9.4.22,Pending,Memphis,27.1.23,8.5.23,4.10.23,David Hill
1984,White-Collar Crime,George,White-Collar Crime Case - George,17.10.22,Pending,Houston,14.10.23,20.12.23,10.1.24,Mr. Michael Lewis PhD
1985,Organized Crime,Brianna,Organized Crime Case - Brianna,4.3.22,Pending,Nashville,31.3.23,21.10.23,9.1.24,Sarah Jones
1986,White-Collar Crime,Paul,White-Collar Crime Case - Paul,28.6.22,Pending,Louisville,15.7.22,2.12.22,19.5.23,Adam Patterson
1987,White-Collar Crime,Matthew,White-Collar Crime Case - Matthew,14.1.22,Pending,Oklahoma City,27.2.23,,,Mr. Cameron Hopkins
1988,Intellectual Property Violations,Elizabeth,Intellectual Property Violations Case - Elizabeth,25.5.22,Pending,Columbus,3.3.23,,,Daniel Vance
1989,Immigration Law Cases,Amanda,Immigration Law Cases Case - Amanda,19.12.21,Pending,Boston,6.11.22,23.10.23,17.12.23,Timothy Singh MD
1990,Civil Rights,William,Civil Rights Case - William,16.8.22,Pending,Chicago,29.10.22,18.12.22,7.4.23,Ashley Le
1991,Immigration Law Cases,Nina,Immigration Law Cases Case - Nina,19.11.23,Pending,Milwaukee,20.11.24,16.8.25,7.9.25,David Henson
1992,Major Thefts,Andrea,Major Thefts Case - Andrea,4.10.23,Pending,Las Vegas,1.4.24,22.4.24,31.8.24,Bailey Foster
1993,Organized Crime,Mitchell,Organized Crime Case - Mitchell,1.2.23,Pending,Boston,15.11.23,16.5.24,,Jon Stein
1994,Intellectual Property Violations,Sandra,Intellectual Property Violations Case - Sandra,27.12.21,Pending,Charlotte,6.12.22,3.1.23,1.5.23,Karla Moore
1995,Violent Crimes,Brandon,Violent Crimes Case - Brandon,15.2.23,Pending,Portland,12.3.23,,,Brian Flores
1996,Major Thefts,Brian,Major Thefts Case - Brian,20.6.22,Pending,Boston,1.4.24,8.1.25,,Lisa Bray
1997,Intellectual Property Violations,John,Intellectual Property Violations Case - John,21.2.23,Pending,Memphis,5.8.23,10.8.23,,Lisa Parker
1998,Major Thefts,Jonathan,Major Thefts Case - Jonathan,27.12.22,Pending,Houston,20.2.24,11.5.24,3.8.24,Natasha Wyatt
1999,Terrorism,Karen,Terrorism Case - Karen,17.2.22,Pending,Nashville,21.6.22,5.8.22,29.1.23,Sheri Smith
2000,Counterintelligence,Kenneth,Counterintelligence Case - Kenneth,18.5.23,Pending,Charlotte,14.11.24,29.7.25,,Christopher Stevens
2001,Cyber Crime,Marie,Cyber Crime Case - Marie,9.4.22,Pending,Baltimore,29.8.22,14.3.23,13.4.23,Kerry Jordan
2002,Major Thefts,Donald,Major Thefts Case - Donald,17.1.22,Pending,Charlotte,28.6.22,,,Jessica Holland MD
2003,Environmental Law Violations,Dwayne,Environmental Law Violations Case - Dwayne,13.6.23,Pending,San Jose,14.8.24,,,Greg Dixon
2004,Environmental Law Violations,Margaret,Environmental Law Violations Case - Margaret,24.1.23,Pending,Phoenix,1.8.24,,,Carla Smith
2005,Drug Trafficking,Stacy,Drug Trafficking Case - Stacy,29.1.22,Pending,Portland,9.7.22,10.7.22,,Tammie Ortega
2006,White-Collar Crime,Kevin,White-Collar Crime Case - Kevin,2.2.23,Pending,Las Vegas,15.7.24,18.7.24,,Cameron Fields
2007,Major Thefts,David,Major Thefts Case - David,23.10.23,Pending,Columbus,25.8.24,3.3.25,24.4.25,Dr. Denise Flores
2008,Counterintelligence,Sherry,Counterintelligence Case - Sherry,27.9.23,Pending,Fort Worth,11.9.24,23.3.25,,David Henson
2009,Cyber Crime,Randall,Cyber Crime Case - Randall,18.4.23,Pending,Portland,15.11.24,15.8.25,,Jon Stein
2010,Employment Law Disputes,Alison,Employment Law Disputes Case - Alison,4.11.22,Pending,San Antonio,25.5.23,19.9.23,1.11.23,Michael Allen
2011,Major Thefts,Patricia,Major Thefts Case - Patricia,5.2.22,Pending,Milwaukee,18.8.24,7.2.25,17.6.25,Jennifer Sanchez
2012,Securities Fraud,James,Securities Fraud Case - James,26.7.22,Pending,Memphis,30.9.24,25.11.24,6.2.25,Traci Donovan
2013,Violent Crimes,Grace,Violent Crimes Case - Grace,9.12.21,Pending,Charlotte,3.3.24,10.5.24,17.6.24,Jon Stein
2014,Intellectual Property Violations,Lauren,Intellectual Property Violations Case - Lauren,25.4.22,Pending,Boston,29.3.23,,,Elizabeth Peterson
2015,Violent Crimes,Kari,Violent Crimes Case - Kari,23.12.21,Pending,Portland,17.7.24,,,Mackenzie Gomez
2016,Drug Trafficking,Shawn,Drug Trafficking Case - Shawn,2.3.22,Pending,Charlotte,17.6.24,,,Paula Powers
2017,Organized Crime,Angela,Organized Crime Case - Angela,28.1.22,Pending,Chicago,5.3.24,,,Benjamin Cunningham
2018,Organized Crime,Austin,Organized Crime Case - Austin,20.11.23,Pending,San Antonio,12.2.24,,,Ashley Le
2019,Immigration Law Cases,James,Immigration Law Cases Case - James,21.8.22,Pending,Boston,9.5.24,1.2.25,16.6.25,Mark Chambers
2020,Securities Fraud,Deanna,Securities Fraud Case - Deanna,8.11.22,Pending,Phoenix,16.3.23,28.12.23,,Derrick Mcneil
2021,Cyber Crime,Daniel,Cyber Crime Case - Daniel,20.10.23,Pending,Chicago,18.3.24,28.1.25,27.7.25,Stephanie Henry
2022,Civil Rights,Jose,Civil Rights Case - Jose,2.4.23,Pending,Dallas,16.10.24,,,Mary Cannon
2023,Terrorism,Mark,Terrorism Case - Mark,24.9.22,Pending,San Jose,8.4.24,26.8.24,6.1.25,Mr. Cameron Hopkins
2024,Intellectual Property Violations,Debbie,Intellectual Property Violations Case - Debbie,13.1.22,Pending,Indianapolis,14.5.23,19.8.23,,Troy Farley
2025,Major Thefts,William,Major Thefts Case - William,4.8.23,Pending,Chicago,12.12.23,,,Carrie Martin
2026,Environmental Law Violations,Sarah,Environmental Law Violations Case - Sarah,25.9.23,Pending,Denver,22.10.23,2.11.23,13.12.23,Tammie Ortega
2027,Drug Trafficking,April,Drug Trafficking Case - April,18.11.22,Pending,Austin,7.9.23,,,Michael Brooks
2028,Terrorism,Cody,Terrorism Case - Cody,1.11.22,Pending,Milwaukee,25.5.23,22.4.24,,Daniel Vance
2029,Counterintelligence,Phillip,Counterintelligence Case - Phillip,1.7.23,Pending,Indianapolis,1.11.23,5.12.23,8.12.23,Brian Flores
2030,Civil Rights,Joshua,Civil Rights Case - Joshua,30.3.23,Pending,Baltimore,27.2.24,,,Amy Ramirez
2031,Drug Trafficking,Christina,Drug Trafficking Case - Christina,7.3.22,Pending,Las Vegas,6.9.23,,,Sheri Smith
2032,Cyber Crime,Scott,Cyber Crime Case - Scott,28.8.23,Pending,Austin,7.8.24,12.4.25,,Kevin Davis
2033,Environmental Law Violations,Daniel,Environmental Law Violations Case - Daniel,23.1.22,Pending,Nashville,22.8.22,,,Jennifer Avery
2034,Counterintelligence,Matthew,Counterintelligence Case - Matthew,21.3.23,Pending,Austin,15.9.24,5.12.24,15.1.25,Natasha Wyatt
2035,Civil Rights,Eric,Civil Rights Case - Eric,26.5.22,Pending,Dallas,9.12.22,11.4.23,15.7.23,Nathan Chandler
2036,Public Corruption,Michael,Public Corruption Case - Michael,6.11.23,Pending,Memphis,13.12.23,,,David Green
2037,Major Thefts,Abigail,Major Thefts Case - Abigail,26.6.22,Pending,Indianapolis,3.10.22,9.9.23,1.11.23,Frank Huerta
2038,Terrorism,Regina,Terrorism Case - Regina,31.5.22,Pending,Charlotte,18.3.24,,,Heather Lamb
2039,Environmental Law Violations,Gary,Environmental Law Violations Case - Gary,10.2.23,Pending,Denver,14.8.23,,,Joy Cole
2040,Organized Crime,Michelle,Organized Crime Case - Michelle,13.5.23,Pending,Boston,24.10.24,,,George Landry
2041,Civil Rights,Dana,Civil Rights Case - Dana,19.2.22,Pending,Phoenix,11.7.23,17.1.24,8.3.24,Justin Rogers
2042,Cyber Crime,Erica,Cyber Crime Case - Erica,10.7.23,Pending,Memphis,12.10.23,7.10.24,24.11.24,Natasha Wyatt
2043,Organized Crime,William,Organized Crime Case - William,19.8.22,Pending,Las Vegas,30.10.24,,,John Gallagher
2044,Terrorism,Judith,Terrorism Case - Judith,15.2.22,Pending,Houston,8.7.24,,,Amy Bell
2045,White-Collar Crime,Christina,White-Collar Crime Case - Christina,17.4.23,Pending,Washington,23.1.24,,,Karla Moore
2046,Civil Rights,Debra,Civil Rights Case - Debra,4.2.23,Pending,San Francisco,31.3.23,12.12.23,7.2.24,Alice Bradley
2047,Environmental Law Violations,Jennifer,Environmental Law Violations Case - Jennifer,10.10.22,Pending,Memphis,3.9.23,,,Cameron Peterson
2048,Immigration Law Cases,Michelle,Immigration Law Cases Case - Michelle,2.5.23,Pending,Detroit,14.5.23,,,Rebecca Phillips
2049,Organized Crime,Mark,Organized Crime Case - Mark,24.6.23,Pending,Detroit,17.10.23,,,Lisa Barry
2050,Counterintelligence,Jenna,Counterintelligence Case - Jenna,2.3.22,Pending,Baltimore,14.4.24,15.2.25,3.5.25,Elizabeth Carson
2051,Intellectual Property Violations,Ian,Intellectual Property Violations Case - Ian,8.10.22,Pending,Austin,31.3.23,,,Mrs. Cynthia Garcia
2052,Drug Trafficking,Krista,Drug Trafficking Case - Krista,29.5.22,Pending,Columbus,12.1.23,,,Timothy Robinson
2053,Cyber Crime,Taylor,Cyber Crime Case - Taylor,30.11.22,Pending,Louisville,25.5.24,25.10.24,2.12.24,Kevin Phelps
2054,Cyber Crime,Evan,Cyber Crime Case - Evan,8.4.23,Pending,Seattle,18.3.24,22.5.24,24.5.24,Philip Carpenter
2055,Counterintelligence,Kathryn,Counterintelligence Case - Kathryn,3.4.23,Pending,Los Angeles,16.11.24,1.5.25,3.10.25,Mary Cannon
2056,White-Collar Crime,Michael,White-Collar Crime Case - Michael,8.6.23,Pending,San Jose,1.12.23,11.5.24,12.10.24,Gregory Sanchez
2057,Environmental Law Violations,Gary,Environmental Law Violations Case - Gary,16.6.22,Pending,Dallas,29.7.23,,,Greg Dixon
2058,White-Collar Crime,Joshua,White-Collar Crime Case - Joshua,18.6.22,Pending,Columbus,6.3.24,12.8.24,12.8.24,Carla Smith
2059,Public Corruption,Jeffrey,Public Corruption Case - Jeffrey,17.10.22,Pending,Boston,3.12.23,2.8.24,17.12.24,Anthony Smith
2060,Employment Law Disputes,George,Employment Law Disputes Case - George,18.12.21,Pending,Washington,14.7.23,25.8.23,17.1.24,Whitney King
2061,Organized Crime,Nathaniel,Organized Crime Case - Nathaniel,9.4.23,Pending,San Diego,7.7.23,18.4.24,17.8.24,Lauren Collins
2062,Violent Crimes,Allen,Violent Crimes Case - Allen,7.2.22,Pending,Detroit,1.4.22,,,Darrell Jefferson
2063,Cyber Crime,Justin,Cyber Crime Case - Justin,23.12.22,Pending,San Diego,7.1.23,6.3.23,13.6.23,Stephen Elliott
2064,Terrorism,Cynthia,Terrorism Case - Cynthia,15.6.23,Pending,Indianapolis,5.7.24,,,Tammy Mendoza
